Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.64519230769232,49.2,24.6,982.5183293269231,1052.46875,724.6953125,2493.1122295673076,3013.6328125,2348.29296875
2,44.788157894736855,47.7,39.45,1302.7981085526317,1306.1875,1270.09765625,1354.8764391447369,1424.42578125,1343.78125
3,28.090853658536588,48.2,0.0,1343.141482469512,1345.93359375,1313.93359375,1121.8701410060976,1202.98828125,987.01171875
4,39.770238095238106,45.95,5.75,1402.5120907738096,1470.09375,1344.2421875,934.6432291666666,1118.23828125,847.81640625
5,41.013541666666676,47.95,23.475,1489.9656575520833,1493.0703125,1465.00390625,784.791015625,836.41796875,766.52734375
6,43.65108695652176,49.7,30.95,1483.2999320652175,1485.3671875,1482.98828125,822.6005434782609,833.3125,814.91015625
7,43.76190476190477,48.7,3.25,1485.2122395833333,1485.23046875,1485.171875,810.9994419642857,814.92578125,807.41796875
8,22.45892857142858,48.875,0.0,1486.1536458333333,1486.2421875,1484.18359375,772.4819568452381,818.34375,668.6171875
9,39.485714285714295,48.7,0.0,1485.1685267857142,1485.1953125,1485.125,723.8865327380952,731.05078125,662.234375
10,43.12857142857144,48.425,6.5,1492.072730654762,1492.44140625,1485.12109375,695.824962797619,709.55859375,690.20703125
11,42.57767857142858,48.8,9.225,1483.0352957589287,1486.2265625,1473.76953125,681.1784319196429,690.9453125,672.2734375
12,42.51900000000001,49.525,23.975,1484.2109375,1484.2421875,1484.1796875,652.64171875,657.859375,651.0703125
13,38.23879310344829,52.175,19.475,1464.7105334051723,1464.93359375,1462.62890625,677.5964439655172,706.96875,662.53125
14,43.509782608695666,47.7,31.625,1456.577785326087,1458.42578125,1456.375,672.6170176630435,681.53125,660.6015625
15,24.845833333333342,51.425,0.0,1459.0332961309523,1459.12109375,1457.0625,630.7906436011905,660.04296875,569.62890625
16,39.67976190476191,45.975,0.0,1454.0956101190477,1454.12109375,1454.05859375,631.7719494047619,637.0625,629.328125
17,41.53684210526317,47.7,19.225,1445.376644736842,1447.27734375,1445.234375,663.1081414473684,666.2578125,660.12109375
