Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,30.471093750000016,47.425,10.475,1016.3294677734375,1060.51171875,741.70703125,2455.2017822265625,3035.890625,2305.6171875
2,43.582894736842114,49.45,17.475,1316.7520559210527,1322.66796875,1282.3984375,1295.1700246710527,1357.421875,1283.84375
3,44.81375000000001,48.925,35.2,1351.8109375,1356.72265625,1328.66796875,839.0208984375,894.28515625,823.55078125
4,40.767708333333346,47.425,5.75,1487.671875,1500.65625,1356.80078125,688.52001953125,830.98828125,622.046875
5,22.46607142857144,48.6,0.0,1429.8776041666667,1432.28125,1423.98046875,607.2802269345239,652.296875,571.65234375
6,35.96785714285714,47.725,0.0,1434.4402901785713,1435.06640625,1432.02734375,596.1214657738095,605.125,532.37109375
7,42.281944444444456,47.7,21.225,1441.0457899305557,1441.0703125,1441.01171875,590.8396267361111,599.8828125,578.609375
8,36.24285714285715,47.45,0.0,1412.1934523809523,1412.3671875,1410.0390625,632.2230282738095,644.26953125,563.84375
9,43.58625000000002,49.45,22.975,1412.220703125,1412.33984375,1410.28515625,520.842578125,522.5390625,515.84765625
10,44.09868421052632,48.7,35.2,1412.1912006578948,1412.69921875,1403.38671875,522.1459703947369,533.625,518.7890625
11,22.929069767441867,48.2,0.0,1423.4335029069769,1424.3125,1415.390625,531.7401889534884,584.05078125,449.09375
12,44.50972222222222,48.45,35.2,1426.001736111111,1426.1328125,1424.08203125,488.48328993055554,491.7734375,482.0703125
13,35.926190476190484,49.7,0.0,1421.8489583333333,1421.95703125,1421.65234375,510.5120907738095,529.7890625,445.64453125
14,42.23250000000001,49.2,0.75,1416.551953125,1416.67578125,1414.62109375,511.8958984375,515.5234375,504.15234375
15,44.65476190476191,49.7,37.175,1414.5388764880952,1414.69140625,1414.390625,539.9676339285714,547.72265625,532.19921875
16,44.186363636363645,50.95,27.475,1430.684659090909,1430.796875,1428.7421875,515.9724786931819,525.109375,508.875
17,22.60833333333334,49.45,0.0,1429.4602864583333,1429.49609375,1429.44140625,515.0655691964286,557.87890625,443.640625
18,43.60625000000002,46.95,32.2,1423.4840494791667,1423.58984375,1421.53515625,561.0895182291666,568.6875,553.89453125
