Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.86250000000002,49.5,23.45,1013.03857421875,1094.96484375,734.15625,2361.9772135416665,2921.33203125,2205.921875
2,42.036956521739135,53.45,6.5,1321.3965692934783,1322.0,1319.3984375,1378.6567595108695,1403.08203125,1148.3203125
3,43.50750000000001,49.45,9.0,1354.553515625,1360.46875,1330.39453125,1187.4146484375,1227.09765625,1179.1796875
4,42.875000000000014,51.2,3.25,1452.581640625,1493.8359375,1360.76953125,896.0171875,1084.296875,810.90625
5,40.01428571428572,49.2,20.225,1501.51171875,1503.90625,1491.84375,834.735119047619,864.44140625,823.6171875
6,25.18392857142858,43.7,0.0,1504.4854910714287,1507.3984375,1481.71875,672.1593191964286,803.81640625,408.2734375
7,26.134883720930237,45.95,0.0,1389.000363372093,1389.8515625,1387.52734375,327.20857558139534,400.28125,301.06640625
8,41.52413793103448,60.45,24.35,1241.1803609913793,1241.41015625,1240.9765625,588.6551724137931,627.515625,566.9921875
9,20.969047619047622,51.45,0.0,1243.4686569940477,1243.58203125,1241.37890625,480.13355654761904,529.71875,326.28515625
10,41.61785714285715,50.175,0.0,1250.574962797619,1252.7734375,1241.5234375,508.88169642857144,540.85546875,504.60546875
11,38.75681818181819,49.175,0.0,1325.3709161931818,1335.87109375,1250.90234375,450.3062855113636,536.140625,419.19140625
12,37.19285714285715,46.2,8.75,1321.1635044642858,1323.02734375,1321.02734375,391.7353050595238,414.84765625,360.13671875
13,34.86800000000001,47.2,21.725,1235.32125,1237.359375,1235.1015625,516.1215625,534.83984375,476.21484375
14,22.10833333333334,49.7,0.0,1194.028831845238,1194.078125,1193.9609375,442.84765625,493.52734375,366.2734375
15,40.32380952380954,48.95,0.0,1195.0567336309523,1195.08984375,1194.984375,538.5770089285714,550.96875,476.5703125
16,45.26617647058825,48.95,41.275,1194.957950367647,1196.86328125,1194.75390625,518.6861213235294,521.2109375,516.734375
17,43.66184210526317,47.7,32.225,1186.5331003289473,1186.76171875,1186.42578125,525.803865131579,546.26953125,515.3828125
18,21.51524390243903,48.95,0.0,1186.7440929878048,1186.77734375,1186.6875,478.85546875,522.44140625,408.17578125
19,42.51578947368423,48.45,4.5,1186.987458881579,1189.15625,1186.6796875,513.1025904605264,524.09765625,503.90625
20,37.07500000000001,48.925,0.0,1194.1746651785713,1194.2109375,1194.1171875,503.2349330357143,523.3125,488.19921875
21,40.94750000000001,48.7,10.475,1187.2294921875,1189.07421875,1187.07421875,511.040625,526.7421875,477.18359375
22,41.61710526315791,47.725,2.0,1182.8166118421052,1184.87109375,1182.5703125,507.28700657894734,512.375,479.41796875
23,40.144791666666684,51.575,10.225,1186.3575846354167,1188.2109375,1186.125,507.1902669270833,512.71484375,499.7109375
24,23.407738095238102,47.425,0.0,1147.838634672619,1147.890625,1147.80078125,463.54575892857144,503.34375,386.47265625
25,24.101162790697682,48.45,0.0,1218.1358103197674,1220.13671875,1218.02734375,386.94685683139534,430.4140625,313.921875
