Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,31.166379310344844,46.45,11.975,1017.8122306034483,1060.8671875,741.68359375,2685.7341056034484,3242.0,2565.1953125
2,43.87647058823531,46.95,31.95,1310.4630055147059,1318.78515625,1282.2109375,1622.9889705882354,1681.19921875,1605.0390625
3,35.04166666666667,43.95,0.0,1346.4549851190477,1351.9921875,1323.9375,1481.4754464285713,1519.85546875,1459.43359375
4,42.00972222222223,47.7,19.975,1441.4069010416667,1503.00390625,1353.3359375,1219.390842013889,1406.42578125,1150.3203125
5,38.331250000000004,46.7,19.225,1502.5693359375,1504.171875,1500.12890625,1099.292578125,1115.28125,1079.78515625
6,43.44166666666668,48.7,18.225,1505.110119047619,1505.56640625,1503.06640625,1029.642299107143,1056.296875,1019.03125
7,42.49264705882353,46.7,28.475,1506.7702205882354,1508.7734375,1504.51953125,1001.0498621323529,1017.046875,992.9140625
8,34.81190476190477,47.7,0.0,1505.987537202381,1506.48828125,1504.4296875,1005.8798363095239,1017.95703125,974.1328125
9,34.37857142857143,49.975,0.0,1507.462611607143,1509.84375,1505.8046875,1011.2373511904761,1035.0234375,964.046875
10,44.64558823529413,50.7,34.7,1516.721737132353,1517.39453125,1506.296875,988.1243106617648,1005.33203125,982.7578125
11,35.853409090909096,49.2,0.0,1516.5854048295455,1517.0703125,1515.01171875,984.9724786931819,997.8515625,934.6953125
12,42.70000000000001,48.45,9.475,1529.0004595588234,1529.140625,1527.08203125,974.5714613970588,979.61328125,969.171875
13,44.088888888888896,48.2,25.225,1529.749782986111,1529.98828125,1527.4609375,1001.7319878472222,1006.28515625,996.140625
14,43.72631578947369,48.2,1.5,1531.6655016447369,1531.79296875,1529.734375,982.3059210526316,987.015625,979.7109375
15,44.04117647058825,47.7,20.975,1532.0503216911766,1532.19140625,1530.12890625,977.9255514705883,989.54296875,972.01171875
16,33.951041666666676,48.425,19.225,1532.0777994791667,1532.18359375,1530.125,956.4925130208334,993.7890625,904.31640625
17,42.276470588235306,47.7,33.2,1531.438419117647,1531.578125,1529.51953125,956.7437959558823,960.0703125,944.8359375
18,41.72500000000001,48.5,11.225,1531.5631510416667,1531.69921875,1529.640625,952.4963107638889,956.2734375,930.98046875
19,44.31666666666668,49.45,16.225,1531.904296875,1532.04296875,1529.9765625,878.556640625,881.78515625,875.19921875
20,41.91944444444445,48.2,8.25,1531.6940104166667,1531.828125,1529.76953125,920.9696180555555,931.546875,915.9921875
21,41.68026315789475,48.95,9.75,1531.5415296052631,1531.67578125,1529.609375,898.0055509868421,922.44140625,875.1875
22,35.248809523809534,48.65,0.0,1531.7271205357142,1532.13671875,1530.07421875,909.6449032738095,933.6640625,868.32421875
23,44.773611111111116,47.7,33.975,1536.11328125,1536.24609375,1534.1875,893.8166232638889,898.01953125,890.2890625
