Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,24.271428571428583,52.95,0.0,1070.501953125,1114.92578125,737.5234375,2652.4339657738096,3408.94140625,2306.84375
2,48.598611111111126,53.225,33.2,1334.435329861111,1334.57421875,1332.5078125,1690.603298611111,1711.0,1597.92578125
3,47.82352941176472,53.975,38.725,1367.0372242647059,1369.05859375,1342.98828125,1519.5268841911766,1586.2890625,1509.76953125
4,44.24444444444444,53.175,9.5,1482.9535590277778,1506.50390625,1359.84765625,1145.6187065972222,1444.1328125,1072.34765625
5,48.42625000000002,55.45,29.475,1505.46328125,1505.59375,1503.51953125,1141.8583984375,1157.4921875,1135.55078125
6,36.743589743589745,59.975,0.0,1503.7533052884614,1505.61328125,1503.61328125,1038.629407051282,1151.1171875,1026.5546875
7,46.730555555555576,62.2,29.725,1504.929470486111,1505.0703125,1503.00390625,1138.4147135416667,1142.1015625,1133.46875
8,47.994444444444454,53.225,29.225,1508.2469618055557,1513.26171875,1503.20703125,1126.7039930555557,1136.59765625,1119.29296875
9,24.48076923076924,59.7,0.0,1515.704326923077,1515.80078125,1513.73046875,1009.568609775641,1046.62109375,897.5625
10,33.28012820512821,55.45,0.0,1514.466045673077,1516.578125,1513.375,1019.5827323717949,1047.23828125,901.73828125
11,44.94166666666668,52.125,23.975,1523.15625,1524.5234375,1514.453125,1014.7353050595239,1035.546875,1008.10546875
12,47.494444444444454,58.45,15.5,1529.4769965277778,1529.5,1529.4375,940.2526041666666,943.71875,937.58203125
13,49.037500000000016,53.2,38.2,1524.257595486111,1526.3671875,1522.09765625,947.6414930555555,957.421875,943.8125
14,46.86111111111112,51.475,15.75,1541.0859375,1541.109375,1541.046875,920.1145833333334,921.54296875,919.21484375
15,48.93382352941178,51.725,36.975,1545.1753216911766,1547.32421875,1541.42578125,918.9202665441177,929.6875,914.5234375
