Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,34.81458333333335,47.925,5.25,1026.9021809895833,1083.51171875,759.796875,2251.99609375,2753.28515625,2128.0390625
2,44.80000000000001,48.7,37.65,1344.394748263889,1347.1640625,1305.56640625,1109.0991753472222,1233.54296875,1089.41796875
3,43.712500000000006,48.2,32.2,1379.814697265625,1382.83984375,1352.77734375,949.076171875,969.9765625,936.01953125
4,33.82738095238095,46.675,0.0,1517.3392857142858,1526.59765625,1380.34375,700.7712053571429,944.88671875,664.359375
5,42.9890625,46.475,35.375,1530.1279296875,1540.8984375,1525.90234375,698.22412109375,709.82421875,682.2265625
6,43.640625000000014,47.45,37.2,1540.427001953125,1540.71484375,1538.4765625,659.976806640625,666.61328125,656.640625
7,41.71911764705883,48.45,2.5,1543.8568474264705,1545.85546875,1541.8203125,640.4051011029412,645.796875,634.87890625
8,42.92500000000001,48.725,36.95,1540.1833639705883,1540.328125,1538.26171875,667.9071691176471,678.85546875,662.05078125
9,38.071428571428584,51.675,0.0,1540.5584077380952,1541.38671875,1538.71875,577.5853794642857,594.05078125,533.70703125
10,42.92500000000001,47.975,8.225,1540.315487132353,1540.4609375,1538.39453125,593.3720128676471,596.4140625,581.77734375
11,41.03500000000001,47.2,18.475,1542.5232421875,1542.8671875,1539.4609375,574.533203125,606.1484375,563.5234375
12,33.13928571428572,48.95,0.0,1542.2291666666667,1542.83203125,1540.76953125,507.3385416666667,521.546875,418.92578125
