Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.21979166666667,48.7,24.65,989.4576822916666,1056.078125,725.2109375,2604.45947265625,3121.31640625,2471.6953125
2,22.121428571428577,51.4,0.0,1304.248475609756,1308.125,1276.046875,1425.1692073170732,1548.01171875,1295.94140625
3,43.98690476190478,50.425,3.75,1333.0502232142858,1342.484375,1316.4296875,1254.964099702381,1302.98828125,1236.68359375
4,40.02928571428572,47.9,11.225,1467.1946428571428,1485.28515625,1341.12890625,1026.064174107143,1187.05078125,983.078125
5,42.06500000000001,48.95,31.65,1492.3021875,1497.2890625,1485.22265625,843.6303125,928.40625,823.578125
6,42.410000000000004,57.175,13.5,1495.1063802083333,1496.9609375,1494.9609375,812.1548177083333,815.63671875,808.3125
7,41.82400000000001,46.95,2.5,1497.454375,1499.421875,1495.421875,805.51953125,808.24609375,802.98828125
8,41.94741379310344,48.175,9.475,1505.09375,1505.125,1505.0625,776.6651400862069,779.46875,773.109375
9,42.28645833333335,62.2,12.725,1506.9423828125,1507.05859375,1504.9921875,733.35986328125,746.52734375,723.94140625
10,43.87619047619049,52.2,7.0,1504.5533854166667,1505.01953125,1495.68359375,724.3199404761905,750.23046875,717.671875
11,43.10446428571429,48.175,20.475,1512.4102957589287,1513.76953125,1505.3046875,682.9803292410714,696.92578125,678.68359375
12,32.97758620689656,60.925,3.0,1514.7859933035713,1516.75,1512.75,609.3663504464286,619.62890625,603.1796875
13,43.0607142857143,49.2,9.75,1499.306361607143,1501.05078125,1499.05078125,615.4224330357143,619.2421875,612.921875
14,43.84673913043479,54.9,21.725,1456.7644361413043,1456.79296875,1456.7265625,572.2155230978261,581.51953125,560.3828125
