Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.44375000000001,47.7,12.475,1017.5177734375,1073.95703125,747.28515625,2776.8185546875,3302.32421875,2666.51953125
2,44.70277777777779,48.95,41.7,1318.6948784722222,1320.95703125,1294.61328125,1708.590060763889,1758.94140625,1697.859375
3,37.60833333333334,47.95,0.0,1331.5200892857142,1331.54296875,1331.46875,1530.5091145833333,1568.91015625,1477.28125
4,35.70119047619048,48.45,0.0,1363.0107886904761,1368.76953125,1330.51171875,1427.9354538690477,1513.640625,1367.26953125
5,34.78452380952381,47.2,0.0,1411.1770833333333,1415.46484375,1383.38671875,1253.0701264880952,1365.890625,1197.4921875
6,43.61805555555557,46.95,23.975,1494.2161458333333,1500.80859375,1414.57421875,1145.939670138889,1232.81640625,1132.953125
7,43.05833333333335,47.2,14.725,1501.4657118055557,1501.6015625,1499.5390625,1085.6202256944443,1092.91015625,1082.36328125
8,43.801470588235304,48.7,30.45,1509.710018382353,1517.60546875,1499.546875,1064.3743106617646,1080.32421875,1049.34375
9,44.6544117647059,48.225,38.7,1526.0473345588234,1527.60546875,1515.53515625,904.6454503676471,917.1484375,899.56640625
10,35.517857142857146,47.95,0.0,1526.984375,1527.01171875,1526.94140625,954.9432663690476,957.90234375,953.3046875
11,46.49333333333335,52.825,43.2,1528.57109375,1528.58984375,1528.5234375,936.0682291666667,938.98828125,933.54296875
12,38.457142857142856,48.7,0.0,1528.3597470238096,1528.3828125,1528.3125,853.8658854166666,862.5234375,812.8359375
13,22.66463414634147,47.425,0.0,1528.9065358231708,1530.69921875,1528.69921875,790.3669016768292,825.8671875,757.796875
14,44.47166666666667,48.175,37.2,1535.1986979166666,1535.69921875,1528.4375,822.56015625,834.21484375,816.12890625
15,45.02205882352942,49.25,38.225,1536.0229779411766,1536.046875,1535.98046875,801.5484834558823,807.03515625,798.82421875
16,44.35000000000001,48.45,24.975,1535.758544921875,1535.77734375,1535.70703125,791.889892578125,795.4140625,789.7890625
17,34.986250000000005,47.95,23.975,1537.85390625,1537.9765625,1535.91015625,789.3640625,795.26953125,786.94140625
18,44.13611111111112,49.45,6.0,1608.1236979166667,1612.44921875,1534.94140625,741.1998697916666,812.08203125,734.78515625
19,45.37083333333333,58.925,15.725,1613.3359375,1613.3671875,1613.3046875,736.3413628472222,755.421875,661.66796875
20,37.83928571428572,48.2,0.0,1622.2994791666667,1624.21875,1622.16015625,725.25390625,734.54296875,681.3828125
21,43.21805555555555,48.45,4.25,1623.092013888889,1623.2265625,1621.1640625,799.1026475694445,803.015625,797.4609375
22,36.05119047619047,49.725,0.0,1622.124255952381,1622.15625,1622.08984375,697.44921875,706.5859375,657.40625
23,43.932352941176475,48.95,5.5,1622.0526194852941,1623.94921875,1621.8828125,771.9508272058823,779.9140625,768.6171875
24,45.330882352941174,48.225,36.95,1622.9878216911766,1623.12890625,1621.06640625,782.6514246323529,788.88671875,780.48828125
25,44.0279411764706,48.45,16.975,1622.0425091911766,1622.06640625,1622.00390625,688.4811580882352,694.3984375,686.30078125
