Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,42.18452380952382,47.95,24.7,1084.7135416666667,1139.9375,811.61328125,2558.6994047619046,3102.21484375,2446.02734375
2,43.741666666666674,48.45,6.25,1400.2508680555557,1402.87890625,1372.26953125,1437.9730902777778,1512.3203125,1425.46875
3,43.76029411764707,49.2,18.725,1391.1252297794117,1395.7265625,1369.66796875,1360.0785845588234,1387.54296875,1350.984375
4,43.676470588235304,48.175,11.225,1438.8839613970588,1451.234375,1393.0625,1214.4193474264705,1342.984375,1161.5703125
5,43.95000000000002,48.2,30.95,1521.8817274305557,1529.99609375,1447.953125,1000.5173611111111,1070.97265625,993.3046875
6,43.370833333333344,47.45,9.225,1529.922092013889,1530.18359375,1527.94921875,963.7415364583334,970.34765625,961.87890625
7,43.88529411764707,47.7,20.975,1542.2233455882354,1542.48046875,1538.41796875,952.0018382352941,961.35546875,946.44140625
8,44.7609375,48.025,40.7,1558.767578125,1564.0234375,1535.9765625,929.9072265625,951.5,923.15625
9,44.31029411764706,48.95,18.475,1569.0682444852941,1570.375,1564.32421875,846.6277573529412,856.75390625,809.640625
10,39.08809523809525,48.7,0.0,1563.946986607143,1564.41015625,1561.1328125,830.0816592261905,842.58203125,786.35546875
11,42.90714285714288,48.45,21.475,1570.7135416666667,1571.234375,1566.69140625,822.7866443452381,831.37890625,819.0390625
12,38.95000000000002,48.225,0.0,1572.236049107143,1573.68359375,1563.62109375,725.49609375,741.41015625,677.51953125
13,39.31785714285715,50.45,0.0,1579.545386904762,1580.09375,1575.86328125,721.0762648809524,735.7890625,683.40625
14,39.00238095238096,48.2,0.0,1573.6063988095239,1575.796875,1571.76171875,721.3839285714286,728.765625,659.63671875
15,44.53472222222223,48.45,21.225,1582.5844184027778,1582.83203125,1578.76953125,726.4246961805555,739.95703125,721.78125
16,44.57777777777779,48.2,20.225,1573.822482638889,1574.01953125,1571.6953125,747.5227864583334,756.35546875,744.5625
17,43.215789473684225,47.95,0.25,1578.319490131579,1580.421875,1574.38671875,744.5721628289474,752.00390625,739.34765625
18,40.85952380952382,50.175,0.0,1580.8169642857142,1582.97265625,1578.97265625,754.8787202380952,765.94140625,685.25390625
19,40.67142857142858,48.425,0.0,1574.7818080357142,1576.92578125,1570.92578125,711.3426339285714,720.23828125,709.23046875
20,42.92763157894738,48.725,20.975,1580.1478207236842,1582.15625,1578.11328125,700.1706414473684,703.24609375,698.09375
21,44.29342105263159,49.175,36.95,1574.8764391447369,1575.109375,1571.046875,706.6083470394736,710.7421875,701.765625
22,43.30263157894738,46.45,37.2,1580.201480263158,1582.03125,1578.03125,711.6469983552631,731.1796875,705.6328125
23,44.22500000000001,48.2,31.7,1582.160373263889,1582.40625,1578.34375,691.876953125,703.54296875,684.0625
24,39.19166666666668,48.225,0.0,1580.0751488095239,1580.390625,1578.32421875,701.7836681547619,714.62109375,632.62109375
25,37.97500000000001,47.2,0.0,1580.8316592261904,1581.23828125,1579.17578125,670.3415178571429,682.78515625,617.01171875
