Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,36.62788461538462,53.675,8.5,1084.580829326923,1156.50390625,805.3203125,2337.349609375,2831.2109375,2221.2578125
2,43.400000000000006,46.975,32.0,1413.5567708333333,1415.73046875,1383.41796875,1170.6255208333334,1206.734375,1165.90625
3,42.58529411764707,48.225,29.975,1460.0788143382354,1464.91796875,1430.859375,919.2552849264706,964.64453125,903.66015625
4,41.67941176470589,47.2,11.975,1589.2798713235295,1599.0703125,1465.1796875,651.7139246323529,851.484375,579.3515625
5,43.24210526315791,48.625,23.725,1571.833675986842,1574.50390625,1566.20703125,568.4360608552631,593.64453125,556.2734375
6,35.88571428571429,48.2,0.0,1566.9188988095239,1566.9609375,1566.83203125,571.31640625,594.1484375,505.515625
7,37.56770833333334,47.7,6.5,1572.4817708333333,1572.5390625,1572.24609375,620.0545247395834,636.140625,576.421875
8,42.90714285714287,45.675,24.725,1563.4361979166667,1563.4609375,1563.39453125,676.9760044642857,684.67578125,656.4921875
9,43.515000000000015,47.675,35.95,1564.33203125,1564.35546875,1564.2890625,602.72578125,610.05078125,599.35546875
10,43.24750000000001,47.2,36.7,1572.50625,1573.01171875,1563.58203125,584.8662109375,600.046875,582.35546875
11,41.653846153846175,47.95,24.35,1581.971454326923,1583.0234375,1572.8125,576.791015625,582.9140625,564.46875
12,41.73289473684211,46.7,14.725,1582.510074013158,1582.53125,1582.46875,532.7670641447369,539.7265625,531.25
