Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,33.94868421052633,46.95,3.0,899.7790912828947,998.15234375,647.44921875,2281.5932360197367,2751.25390625,2121.79296875
2,19.360365853658543,46.975,0.0,1038.4764694940477,1040.125,1013.94921875,1729.615513392857,1834.0234375,1669.3125
3,42.96428571428572,47.2,29.95,1085.3560267857142,1087.453125,1059.05078125,1474.3214285714287,1520.0859375,1455.7109375
4,44.39305555555556,47.7,29.475,1215.1161024305557,1223.9140625,1083.390625,1326.365017361111,1487.25,1299.53515625
5,37.16785714285715,46.7,0.0,1248.44140625,1250.12890625,1221.83203125,1168.9613095238096,1305.48828125,1158.39453125
6,41.94100000000001,50.825,4.25,1248.37375,1250.46875,1246.09765625,1189.4596875,1215.6640625,1174.84765625
7,41.302631578947384,45.2,33.7,1250.3256578947369,1252.44140625,1246.390625,1165.4477796052631,1184.484375,1161.84765625
8,41.04125000000001,49.95,18.725,1248.3189453125,1248.44921875,1246.37109375,1164.18203125,1173.1953125,1134.06640625
9,36.20595238095239,48.45,0.0,1250.0081845238096,1250.53125,1246.35546875,1122.0459449404761,1138.140625,1100.27734375
10,35.854761904761915,47.45,0.0,1248.3521205357142,1250.67578125,1246.4609375,1073.142113095238,1093.40234375,1063.1640625
11,40.020833333333336,47.7,2.25,1258.3414713541667,1261.84765625,1246.609375,1047.60400390625,1086.796875,1033.6875
12,42.49375000000001,48.2,5.5,1257.8265625,1259.82421875,1255.7890625,951.37578125,970.3125,944.83984375
13,43.03684210526317,48.95,4.5,1259.8821957236842,1261.96484375,1255.73828125,951.948396381579,970.63671875,934.0859375
14,42.77261904761906,49.7,30.975,1257.8714657738096,1257.99609375,1255.9296875,995.0531994047619,1014.3125,944.0234375
15,45.377500000000005,51.425,34.9,1259.7666015625,1259.984375,1255.92578125,1005.2318359375,1020.50390625,972.06640625
16,37.72159090909092,47.45,2.25,1257.9792258522727,1259.9765625,1255.94140625,992.4291548295455,1011.28515625,948.62890625
17,43.73333333333335,50.925,21.225,1259.7682291666667,1259.9765625,1255.921875,995.4376860119048,1013.6484375,988.1796875
18,42.9608695652174,49.7,18.725,1264.7128057065217,1264.85546875,1262.66015625,1011.8485054347826,1015.078125,1010.83203125
19,21.188095238095247,47.45,0.0,1272.751674107143,1273.77734375,1269.50390625,977.3189174107143,1001.04296875,949.87109375
20,37.729761904761915,47.95,0.0,1257.4521949404761,1257.8671875,1255.7265625,984.2602306547619,1003.70703125,968.87890625
21,42.20000000000001,50.1,0.0,1266.5902157738096,1266.91796875,1262.7890625,981.512462797619,1007.421875,966.5078125
22,41.60714285714287,48.45,16.475,1264.7725074404761,1264.8984375,1262.83203125,968.0158110119048,974.78125,960.83203125
23,44.41250000000001,47.7,22.975,1266.7279296875,1268.8359375,1262.7890625,1019.54921875,1030.65625,995.1015625
24,38.55238095238096,50.2,0.0,1264.415736607143,1264.82421875,1262.76171875,1018.6966145833334,1028.71875,990.8203125
25,41.593269230769224,49.45,0.0,1266.6783353365386,1268.75,1262.71484375,964.4794170673077,988.2734375,952.3984375
26,42.05000000000001,49.7,5.5,1264.8046875,1266.9140625,1262.6953125,984.3046875,990.25,955.73046875
27,41.78500000000001,46.45,33.2,1266.667578125,1266.89453125,1262.828125,976.286328125,985.390625,969.5078125
28,22.944512195121963,47.35,0.0,1263.8635670731708,1264.875,1262.80859375,965.8272675304878,969.6171875,961.15625
29,42.4693181818182,51.7,9.975,1266.8567116477273,1267.0703125,1262.76171875,891.1745383522727,915.51171875,881.234375
30,40.43095238095239,51.7,0.0,1264.7620907738096,1265.07421875,1262.99609375,891.6324404761905,896.21484375,880.578125
31,45.05833333333334,47.95,41.7,1266.8079427083333,1267.05859375,1262.98046875,891.1560329861111,898.80859375,888.56640625
32,42.001190476190494,49.45,0.0,1264.8167782738096,1265.03515625,1262.96875,895.1607142857143,899.4609375,892.1015625
33,44.90000000000001,49.95,35.95,1340.7964638157894,1345.18359375,1262.91796875,861.7181332236842,898.77734375,834.2421875
34,22.55182926829269,50.2,0.0,1349.3598513719512,1350.46484375,1347.8515625,781.9423589939024,855.953125,763.54296875
35,42.85000000000001,48.7,16.475,1348.4262408088234,1348.453125,1348.36328125,778.1831341911765,790.5546875,774.48046875
36,39.608333333333334,49.45,0.0,1348.385974702381,1348.41015625,1348.3515625,782.4715401785714,787.70703125,758.1953125
37,43.13289473684212,46.95,10.975,1338.3791118421052,1340.5078125,1334.421875,768.6875,783.5390625,764.66015625
38,42.93333333333335,47.7,1.25,1343.381324404762,1343.5078125,1341.37109375,774.231212797619,788.05078125,760.83984375
39,26.180357142857154,40.45,0.0,1348.3711845930231,1348.62890625,1348.23046875,746.2270167151163,767.75,728.03515625
40,43.47045454545456,47.7,22.575,1348.7375710227273,1348.8125,1348.55078125,748.8160511363636,775.57421875,739.26171875
