Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,38.05862068965518,52.475,16.225,1256.9792564655172,1333.59765625,976.2265625,1253.5148168103449,1670.08203125,1111.7265625
2,47.16477272727274,52.95,17.0,1570.1070667613637,1576.953125,1549.5390625,298.2072088068182,335.5,283.40625
3,29.64551282051282,53.475,0.0,1488.4119591346155,1492.78125,1465.53125,273.53735977564105,336.0859375,206.23828125
4,48.223863636363646,54.225,33.725,1628.4296875,1637.90234375,1490.703125,153.28249289772728,391.89453125,136.39453125
5,45.8287037037037,50.475,1.75,1587.6420717592594,1590.96875,1583.078125,403.060619212963,411.91015625,399.9375
6,46.742708333333354,52.475,29.5,1601.1446940104167,1602.8515625,1593.80078125,366.21728515625,379.07421875,355.25
7,49.06250000000001,53.95,42.7,1597.1136363636363,1597.22265625,1595.171875,441.3492542613636,446.4765625,438.60546875
8,46.25000000000001,54.2,1.75,1606.8834635416667,1606.98828125,1604.9375,412.9288736979167,420.72265625,409.7109375
9,48.93478260869566,54.2,22.0,1597.3009510869565,1597.41796875,1595.11328125,352.9115149456522,358.265625,350.0703125
10,27.705921052631584,52.775,0.0,1607.4610402960527,1608.6484375,1602.09375,270.4449013157895,384.9609375,130.87890625
11,48.364583333333336,55.1,25.3,1631.5504557291667,1633.15234375,1611.5078125,318.0125325520833,366.203125,310.67578125
12,46.94891304347827,52.675,3.25,1625.1112432065217,1625.21875,1623.16796875,279.0546875,285.7578125,275.4453125
