Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,24.089444444444453,47.95,0.0,1047.3989583333334,1082.07421875,738.171875,2267.8059895833335,2995.28125,1998.1015625
2,43.03382352941177,46.7,27.95,1321.6960018382354,1323.3984375,1296.7578125,1312.1824448529412,1342.125,1305.12109375
3,39.01785714285715,47.7,0.0,1360.5889136904761,1362.078125,1331.8203125,1078.3417038690477,1129.765625,1047.875
4,42.15375000000002,47.7,28.975,1444.3505859375,1485.75,1350.375,943.3751953125,1078.75390625,842.3984375
5,43.18026315789475,47.95,13.975,1500.139802631579,1502.73828125,1489.98046875,759.1854440789474,779.0234375,753.98046875
6,40.39782608695653,47.925,28.475,1492.1689877717392,1492.33203125,1492.0859375,688.4138926630435,719.01171875,625.28515625
7,43.110000000000014,49.2,21.975,1499.502734375,1499.625,1497.5703125,763.4103515625,766.98828125,760.60546875
8,43.61375,49.7,26.225,1482.38515625,1482.41015625,1482.35546875,773.9369140625,776.13671875,770.9453125
9,43.08214285714288,51.7,19.475,1484.3645833333333,1484.48046875,1482.4296875,728.6396949404761,734.25,726.26953125
10,43.563157894736854,47.2,28.725,1459.0904605263158,1459.703125,1448.38671875,721.7255345394736,745.83203125,719.48828125
11,42.618750000000006,48.675,25.075,1465.7275390625,1467.296875,1456.44921875,704.15185546875,725.10546875,700.50390625
12,41.78970588235295,47.7,24.225,1463.1420036764705,1463.1640625,1463.109375,616.9995404411765,619.02734375,614.765625
