Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,42.28472222222222,47.7,24.725,1023.0065104166666,1066.640625,750.78515625,2792.888237847222,3316.06640625,2711.98046875
2,43.96666666666668,48.45,15.225,1363.4409722222222,1373.1640625,1291.68359375,1656.5690104166667,1760.1328125,1643.20703125
3,43.23552631578948,48.4,17.475,1378.7744654605262,1378.90234375,1376.83984375,1476.1050575657894,1518.10546875,1464.9609375
4,43.302777777777784,48.95,5.5,1499.2298177083333,1508.609375,1380.5546875,1193.6558159722222,1425.0625,1167.16015625
5,44.19444444444446,48.7,19.975,1512.3335503472222,1520.7421875,1508.4765625,1111.595486111111,1132.3984375,1068.65234375
6,45.139705882352956,48.7,38.7,1519.8221507352941,1520.02734375,1519.7421875,1094.159237132353,1100.1484375,1092.50390625
7,44.21323529411765,47.95,27.475,1521.4517463235295,1521.58984375,1519.52734375,1096.3150275735295,1104.1796875,1088.234375
8,33.97619047619049,48.95,0.0,1520.1261160714287,1520.15625,1520.09375,1068.1268601190477,1081.48046875,1032.05859375
9,44.78593750000001,48.475,26.475,1524.40625,1524.55078125,1522.4921875,1029.023193359375,1043.27734375,1025.4453125
10,35.96428571428572,48.7,0.0,1522.7168898809523,1522.74609375,1522.68359375,1009.7989211309524,1029.421875,970.99609375
11,43.211842105263166,48.7,25.0,1527.0871710526317,1527.52734375,1523.4921875,1007.1058799342105,1017.4140625,1000.87890625
12,36.99642857142858,49.725,0.0,1525.2886904761904,1525.3125,1525.25390625,923.4388020833334,935.69921875,872.2265625
13,43.17500000000001,47.7,13.225,1531.2640165441176,1531.48046875,1529.18359375,932.3763786764706,942.06640625,927.47265625
14,33.71428571428572,48.7,0.0,1529.2816220238096,1529.3125,1529.25,913.1400669642857,928.80859375,873.79296875
15,37.289285714285725,48.45,0.0,1531.8986235119048,1532.02734375,1529.95703125,916.5308779761905,933.609375,870.53515625
16,37.56785714285715,47.725,0.0,1530.1365327380952,1531.953125,1529.91015625,942.4594494047619,952.75,902.453125
17,44.6279411764706,47.45,34.7,1531.0500919117646,1531.1875,1529.125,945.8540900735294,956.78125,936.27734375
18,45.66718750000001,48.95,42.45,1529.16796875,1529.1875,1529.12890625,950.01318359375,957.84375,945.38671875
19,43.20294117647059,47.45,9.0,1531.7713694852941,1531.91015625,1529.84765625,951.3290441176471,964.609375,947.265625
20,43.69861111111113,47.7,33.7,1529.5269097222222,1531.43359375,1529.375,948.8875868055555,953.84765625,946.51953125
21,45.59062500000001,48.2,42.2,1531.93212890625,1532.078125,1530.015625,936.38427734375,943.3125,934.81640625
22,37.001190476190494,49.2,22.25,1529.7994791666667,1531.66796875,1529.66796875,949.0327380952381,961.11328125,938.8359375
23,45.52500000000001,48.2,41.7,1532.1796875,1532.3203125,1530.2578125,936.2649356617648,945.52734375,931.3046875
24,43.89411764705883,48.45,10.225,1530.6461397058824,1530.66796875,1530.609375,926.3393841911765,927.484375,925.80078125
25,35.72380952380953,47.95,0.0,1533.1744791666667,1535.14453125,1531.14453125,928.581287202381,938.57421875,891.34375
