Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,45.95520833333335,56.7,26.725,1017.2021484375,1075.23828125,735.640625,2922.6619466145835,3457.38671875,2796.99609375
2,46.14021739130436,52.2,4.5,1324.4383491847825,1331.5859375,1297.0,1825.785835597826,1885.90234375,1801.95703125
3,42.40147058823529,54.175,19.475,1359.5835248161766,1373.7109375,1339.66796875,1628.819393382353,1675.80859375,1600.078125
4,44.519047619047626,63.2,6.0,1480.7122395833333,1496.24609375,1362.00390625,1338.5355282738096,1586.65625,1300.4921875
5,46.68846153846155,53.45,37.475,1495.423828125,1497.42578125,1493.3828125,1276.4842247596155,1282.421875,1268.38671875
6,44.866250000000015,56.975,19.5,1499.6703125,1500.47265625,1496.203125,1240.5869140625,1245.078125,1237.48828125
7,47.184375,50.225,37.7,1506.8271484375,1506.97265625,1504.9140625,1232.181396484375,1236.24609375,1229.5703125
8,45.9784090909091,53.45,5.25,1506.9231178977273,1507.03125,1504.97265625,1223.583096590909,1226.1796875,1219.62109375
9,46.380681818181834,58.35,4.5,1505.0534446022727,1508.07421875,1498.3828125,1180.9185014204545,1195.5078125,1174.83984375
10,46.143055555555556,51.475,26.225,1522.7612847222222,1523.296875,1514.015625,1145.572048611111,1154.82421875,1107.69140625
11,44.617500000000014,52.7,8.5,1531.541796875,1532.96484375,1522.9140625,1148.6005859375,1152.9609375,1146.546875
12,47.32500000000002,53.45,31.475,1532.783447265625,1532.9296875,1530.87109375,1066.4248046875,1071.69921875,1063.3125
