Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,26.63414634146342,53.975,0.0,1041.217130335366,1078.53515625,736.80859375,2766.241330030488,3481.6328125,2499.44921875
2,46.86195652173913,53.225,24.975,1322.52734375,1332.03125,1297.71484375,1824.8930027173913,1885.90234375,1803.4765625
3,37.1724358974359,54.7,0.0,1361.517327724359,1368.5078125,1340.44921875,1620.451422275641,1675.80859375,1536.14453125
4,42.09404761904763,52.375,0.0,1497.6932663690477,1516.04296875,1368.04296875,1337.814174107143,1586.65625,1300.4921875
5,31.061538461538465,55.45,0.0,1520.6005345394738,1524.203125,1514.140625,1258.950863486842,1282.421875,1137.37109375
6,45.942105263157906,53.7,32.725,1522.958675986842,1524.51953125,1522.51953125,1240.723478618421,1245.078125,1237.48828125
7,47.56718750000001,51.2,40.7,1525.6552734375,1525.8046875,1523.7421875,1232.125,1236.078125,1229.14453125
8,46.37727272727273,54.925,13.725,1523.12109375,1524.9921875,1522.9921875,1223.2697088068182,1226.1796875,1218.8828125
9,43.58333333333334,54.65,10.5,1527.2036830357142,1528.42578125,1523.69921875,1180.8340773809523,1195.73046875,1174.84375
10,39.53095238095239,50.725,0.0,1528.7879464285713,1580.5859375,1526.0625,1140.8056175595239,1154.82421875,1085.3671875
11,40.84772727272728,52.975,0.0,1535.9332386363637,1537.37109375,1525.85546875,1145.4137073863637,1152.9609375,1079.7421875
12,47.603125000000006,53.25,27.225,1535.63916015625,1537.375,1535.35546875,1066.4248046875,1071.69921875,1063.3125
