Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,43.59264705882353,47.7,25.225,1016.1422334558823,1056.828125,734.04296875,2784.21484375,3341.4140625,2682.90234375
2,45.311764705882354,49.2,34.975,1302.3352481617646,1305.2578125,1277.1171875,1719.924862132353,1740.33203125,1715.171875
3,43.7375,48.675,21.475,1355.3687065972222,1363.81640625,1313.765625,1531.0394965277778,1605.75,1509.9765625
4,44.7013888888889,47.7,33.7,1452.794704861111,1481.3359375,1353.2578125,1249.7845052083333,1465.8203125,1206.828125
5,46.017647058823535,49.7,42.7,1486.9664522058824,1487.34375,1481.27734375,1173.7265625,1176.1328125,1160.46484375
6,45.96764705882354,48.95,42.95,1557.03125,1558.828125,1556.828125,1085.6460503472222,1091.31640625,1080.69140625
7,45.2279411764706,48.675,36.2,1487.9494485294117,1488.11328125,1485.6328125,1151.3030790441176,1153.7421875,1149.03515625
8,43.6638888888889,49.025,10.725,1486.0262586805557,1486.046875,1485.98828125,1123.9032118055557,1132.8671875,1117.24609375
9,44.261764705882364,48.7,18.475,1494.0958180147059,1494.234375,1492.1796875,1040.2442555147059,1046.3046875,1036.26171875
10,43.94305555555556,47.45,32.225,1512.0032552083333,1513.09375,1493.78125,1000.8997395833334,1021.8671875,994.07421875
11,41.34875000000001,49.45,10.975,1522.093359375,1525.01171875,1512.95703125,996.120703125,1015.3671875,983.41796875
12,42.66911764705884,47.225,20.225,1520.262637867647,1520.28515625,1520.2265625,914.1675091911765,920.65234375,910.20703125
