Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.43026315789475,51.2,3.75,1015.6622121710526,1053.95703125,725.23828125,2712.5298108552633,3289.6484375,2621.74609375
2,43.06250000000001,48.45,4.25,1325.7706163194443,1333.88671875,1289.8203125,1618.7389322916667,1684.7890625,1607.28515625
3,43.1638888888889,48.225,0.0,1347.0789930555557,1350.7734375,1324.69921875,1444.7623697916667,1492.4453125,1435.4140625
4,44.494444444444454,48.7,18.225,1378.480685763889,1382.3828125,1348.1484375,1254.2354600694443,1413.09375,1214.1953125
5,39.5404761904762,48.225,0.0,1485.5146949404761,1494.46875,1380.421875,1074.934337797619,1181.28125,1010.47265625
6,43.533333333333346,50.15,16.725,1492.3915550595239,1492.64453125,1490.40234375,1038.2239583333333,1043.35546875,1035.54296875
7,44.93947368421054,48.45,35.95,1493.6410361842106,1495.6015625,1491.6015625,1006.7662417763158,1009.8828125,1000.42578125
8,43.13815789473686,49.7,0.75,1492.639802631579,1492.76953125,1490.69921875,977.3379934210526,983.96875,971.8359375
9,38.273809523809526,48.7,0.0,1499.2044270833333,1499.6171875,1491.546875,891.981212797619,903.05078125,831.1328125
10,44.67222222222223,48.95,42.7,1506.6236979166667,1507.3515625,1496.671875,879.7033420138889,900.453125,874.7890625
11,41.26250000000001,46.7,2.25,1516.2357954545455,1519.0703125,1506.8515625,853.8401988636364,871.73828125,849.3671875
12,44.35833333333334,46.7,34.2,1515.2606336805557,1515.3984375,1513.328125,813.0779079861111,823.59765625,806.29296875
13,44.025000000000006,48.7,24.225,1516.3369654605262,1518.421875,1514.19140625,800.8355263157895,809.734375,734.06640625
14,38.065476190476204,48.7,0.0,1515.400111607143,1515.5234375,1513.4609375,781.2313988095239,794.15625,718.53125
15,37.122826086956536,49.45,2.0,1516.402004076087,1518.3984375,1514.35546875,789.4609375,807.4140625,769.1875
16,45.88875000000002,51.475,27.7,1515.2421875,1515.3671875,1513.30078125,779.68359375,785.234375,776.48046875
17,44.00238095238097,54.95,0.25,1542.645275297619,1544.640625,1540.6015625,767.1447172619048,784.1171875,693.36328125
