Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,85.5923076923077,97.2,45.5,1031.7560096153845,1110.0546875,734.1953125,2568.5416165865386,3106.453125,2420.21484375
2,52.854761904761894,97.0,0.2,1333.7724144345239,1333.8984375,1331.8125,1311.7052641369048,1434.265625,1184.03515625
3,78.54583333333333,94.7,0.2,1367.5984700520833,1369.90234375,1343.3828125,1161.88671875,1192.41015625,1158.57421875
4,58.19767441860465,95.2,0.0,1491.5767299107142,1504.3828125,1372.1796875,986.3139880952381,1141.4375,912.0234375
5,86.25833333333333,93.9,5.5,1514.94287109375,1516.47265625,1504.40625,897.6819661458334,968.8984375,844.98046875
6,60.607142857142854,95.7,0.0,1516.5767299107142,1516.7265625,1516.43359375,816.6646205357143,844.69921875,709.34375
7,92.10526315789474,96.6,75.8,1516.685238486842,1516.703125,1516.65234375,817.821134868421,822.6328125,815.21875
8,91.01500000000001,95.2,64.9,1518.825390625,1522.63671875,1516.58984375,826.6578125,836.3125,822.5625
9,87.05652173913043,95.5,40.1,1522.683933423913,1524.62109375,1520.56640625,751.7233355978261,765.66015625,741.51953125
10,85.65238095238095,96.0,11.2,1528.1432291666667,1528.24609375,1526.5234375,727.0917038690476,734.71875,723.890625
11,91.7952380952381,95.8,78.2,1579.0130208333333,1579.03515625,1578.98046875,668.043712797619,670.54296875,667.12109375
12,56.659523809523805,96.2,0.0,1524.2523251488096,1524.453125,1523.48046875,605.5997953869048,633.39453125,485.80859375
13,87.52105263157894,94.6,42.9,1524.5799753289473,1524.78125,1524.18359375,658.2853618421053,661.6796875,656.5546875
14,55.88571428571425,96.2,0.0,1524.188262195122,1524.2265625,1524.15234375,662.1961699695122,692.453125,603.765625
15,89.01481481481484,99.5,32.3,1524.2430555555557,1526.109375,1524.109375,689.6809895833334,696.00390625,684.79296875
16,88.35555555555555,94.5,47.1,1487.2049278846155,1487.23828125,1487.16015625,685.484375,688.4296875,683.15625
17,49.778571428571425,96.2,0.0,1487.1728050595239,1487.21484375,1487.12890625,639.5727306547619,670.6875,585.9609375
18,85.5304347826087,95.0,33.8,1487.171875,1487.1953125,1487.1171875,677.3172554347826,679.2265625,674.171875
