Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,43.29250000000001,48.2,25.35,1052.254296875,1092.9296875,763.859375,2683.9220703125,3216.4609375,2609.265625
2,43.94750000000001,47.45,31.425,1345.29609375,1348.41796875,1314.33984375,1589.3375,1659.9765625,1580.84765625
3,43.62500000000001,48.45,4.5,1378.3338815789473,1385.89453125,1355.62890625,1394.403988486842,1443.63671875,1379.75
4,43.74868421052633,49.45,22.225,1513.4588815789473,1520.55078125,1386.16015625,1104.8227796052631,1357.1796875,1081.62109375
5,40.84523809523811,48.225,0.0,1528.1646205357142,1528.6640625,1522.609375,1041.2137276785713,1058.82421875,991.66796875
6,44.24868421052633,50.025,27.975,1534.6796875,1535.21484375,1528.75390625,1015.0028782894736,1022.70703125,1013.1796875
7,44.12236842105264,48.7,36.95,1534.6850328947369,1534.70703125,1534.65234375,1020.6780427631579,1023.42578125,1018.40625
8,42.9263157894737,50.95,8.25,1536.2993421052631,1536.3203125,1536.265625,1000.8665707236842,1003.91796875,997.671875
9,43.18947368421054,48.95,12.475,1545.2981085526317,1548.9296875,1536.59765625,932.4808799342105,946.1328125,923.62890625
10,44.90555555555557,47.2,41.4,1546.892361111111,1546.91015625,1546.859375,908.1751302083334,913.3828125,906.2421875
