Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,24.862790697674427,51.975,0.0,1112.8570130813953,1156.12890625,822.046875,2294.9072492732557,2976.1328125,1988.1328125
2,42.91904761904764,50.475,32.225,1416.4505208333333,1420.7265625,1388.7265625,1284.7418154761904,1354.53515625,1178.87109375
3,22.108974358974365,54.975,0.0,1446.5615985576924,1448.08984375,1420.0234375,1105.883012820513,1181.9921875,1060.19921875
4,43.97105263157897,51.225,18.725,1564.8865131578948,1598.84765625,1462.84375,1109.3305921052631,1214.6328125,1076.9453125
5,46.595833333333346,52.725,25.475,1602.93359375,1606.94140625,1594.88671875,844.0279947916666,963.08203125,829.14453125
6,23.646052631578954,50.95,0.0,1606.9895148026317,1607.1015625,1606.84375,845.7878289473684,924.4609375,800.59375
7,47.1029411764706,51.95,40.2,1607.5317095588234,1607.55859375,1607.48828125,854.5390625,924.05859375,817.05859375
8,48.22031250000002,51.95,42.95,1608.25732421875,1608.28515625,1608.21484375,928.3935546875,932.98828125,927.12890625
9,48.62647058823531,56.95,42.225,1601.2265625,1601.24609375,1601.1875,847.7339154411765,851.66796875,842.41015625
10,43.040476190476205,52.2,21.75,1611.910900297619,1614.35546875,1601.18359375,733.7983630952381,772.89453125,718.61328125
11,44.87500000000001,53.225,27.275,1614.3365162037037,1616.453125,1604.703125,620.1973379629629,683.89453125,459.3671875
