Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,19.970000000000006,46.2,0.0,1154.4229166666667,1193.69140625,801.70703125,2111.39296875,2882.765625,1834.5
2,41.421875000000014,47.2,3.75,1425.091064453125,1425.24609375,1423.10546875,1113.837646484375,1191.78515625,1103.80859375
3,38.50729166666668,47.7,19.975,1457.19287109375,1463.60546875,1435.5625,969.3473307291666,1000.4921875,952.03125
4,43.327500000000015,47.45,18.475,1521.5404296875,1592.66796875,1464.4375,819.6271484375,892.328125,730.70703125
5,42.98815789473685,47.45,35.7,1603.3349095394738,1604.8359375,1592.765625,658.485197368421,742.1953125,647.765625
6,41.876136363636384,48.175,18.225,1588.883877840909,1589.1796875,1588.80859375,709.5603693181819,716.01171875,696.2578125
7,43.1828125,48.95,17.225,1591.7939453125,1591.89453125,1591.68359375,743.94091796875,749.81640625,738.9453125
8,43.72777777777779,50.2,22.225,1592.515407986111,1594.4140625,1592.36328125,698.8806423611111,704.55859375,692.546875
9,43.29444444444445,49.925,33.7,1596.984375,1597.02734375,1596.85546875,596.8923611111111,616.609375,588.06640625
10,20.47916666666668,45.45,0.0,1607.595982142857,1608.4375,1596.96875,596.7613467261905,660.7109375,532.94140625
11,36.834375000000016,47.95,13.725,1603.4191080729167,1604.97265625,1596.95703125,600.416015625,638.59375,577.0546875
