Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.586904761904776,47.2,10.225,1016.9854910714286,1061.75,743.8125,2780.7942708333335,3364.17578125,2677.84765625
2,45.00789473684212,48.95,30.95,1315.9060444078948,1317.921875,1285.09375,1678.2582236842106,1756.48828125,1671.75390625
3,44.735526315789485,48.125,27.225,1345.9706003289473,1350.17578125,1323.90625,1487.9134457236842,1543.03125,1476.37109375
4,44.181578947368436,50.45,6.25,1445.5513980263158,1489.4765625,1349.76953125,1231.6772203947369,1444.3203125,1175.45703125
5,44.28289473684212,48.45,20.975,1495.3556743421052,1498.19921875,1490.15625,1141.0285773026317,1157.93359375,1133.3125
6,44.71250000000001,48.45,31.95,1499.18984375,1499.34765625,1499.10546875,1118.7841796875,1124.46875,1116.05078125
7,43.40000000000001,48.45,4.25,1501.4134457236842,1503.3046875,1501.265625,1107.3260690789473,1109.296875,1106.125
8,39.84642857142858,48.45,0.0,1501.813988095238,1501.8359375,1501.7734375,1077.9808407738096,1098.65234375,1053.68359375
9,43.5513888888889,48.725,5.5,1505.0922309027778,1507.30859375,1503.26953125,993.5173611111111,998.078125,991.16015625
10,39.27857142857144,48.2,0.0,1516.4745163690477,1518.99609375,1505.25,969.4600074404761,977.796875,927.47265625
11,42.09772727272729,48.95,0.0,1517.2895951704545,1519.2109375,1517.16015625,960.9678622159091,965.2265625,958.078125
12,45.37368421052633,47.95,34.2,1518.831208881579,1520.73828125,1518.68359375,879.7705592105264,884.61328125,877.26171875
13,43.31184210526317,48.7,4.75,1518.932771381579,1520.91015625,1518.68359375,870.284333881579,874.140625,867.046875
14,44.33289473684212,49.95,34.2,1519.5002055921052,1519.52734375,1519.45703125,870.2615131578947,888.8125,861.1640625
15,38.1607142857143,48.2,0.0,1520.0282738095239,1521.89453125,1519.89453125,848.6478794642857,865.91796875,806.28515625
16,44.72916666666668,48.7,29.975,1521.4565972222222,1521.48046875,1521.41796875,856.7374131944445,859.20703125,855.2578125
17,46.1138888888889,49.95,42.9,1521.433376736111,1521.45703125,1521.390625,857.2814670138889,861.4765625,852.6171875
18,43.37619047619048,48.6,4.25,1521.4877232142858,1523.390625,1521.3515625,858.823474702381,862.4375,856.859375
19,42.77750000000002,47.475,34.075,1521.3505859375,1521.375,1521.30859375,838.8232421875,845.83203125,836.67578125
20,39.65000000000001,50.7,0.0,1521.5037202380952,1521.53125,1521.46484375,856.6517857142857,859.00390625,854.84765625
21,43.563157894736854,48.975,14.225,1521.4730674342106,1521.49609375,1521.43359375,855.8410773026316,865.796875,850.77734375
22,44.46052631578949,48.2,37.2,1523.633634868421,1523.65234375,1523.59375,845.9917763157895,852.546875,843.68359375
23,43.78875000000001,49.45,33.2,1523.61328125,1523.63671875,1523.5703125,840.0412109375,855.34375,832.76171875
24,43.21375000000002,50.7,10.225,1523.686328125,1525.546875,1523.546875,839.1125,841.6796875,829.26953125
25,45.00277777777779,48.45,37.45,1523.5279947916667,1523.5546875,1523.484375,861.7697482638889,867.28125,856.92578125
