Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,43.61250000000002,51.975,26.2,984.8515625,1073.89453125,703.62890625,2605.4649939903848,3081.91796875,2442.22265625
2,48.52500000000001,52.2,28.725,1319.8692555147059,1322.38671875,1297.3515625,1450.9485294117646,1509.47265625,1434.296875
3,39.3309523809524,52.475,0.0,1355.8253348214287,1358.890625,1330.8359375,1256.955357142857,1311.23046875,1177.04296875
4,45.01309523809525,52.725,1.25,1490.0003720238096,1496.9609375,1358.953125,1072.16796875,1230.9296875,1053.078125
5,46.235833333333325,61.275,16.475,1518.3369791666667,1522.96484375,1506.91015625,907.9774739583333,1002.3984375,883.15625
6,45.293055555555576,51.475,18.975,1514.2816840277778,1514.484375,1514.19140625,849.5145399305555,851.23828125,848.453125
7,47.443478260869576,52.7,34.975,1515.0859375,1515.1015625,1515.046875,818.3833220108696,820.03125,817.6875
8,43.7591463414634,52.975,22.925,1515.0517113095239,1515.0859375,1515.03125,841.0160900297619,842.28125,838.79296875
9,44.38901515151513,54.175,16.525,1516.622928503788,1517.0546875,1515.0,796.4362571022727,799.984375,794.95703125
10,43.612037037037055,53.475,7.725,1517.9616608796296,1517.984375,1517.93359375,687.9581886574074,706.546875,680.703125
11,44.057258064516134,52.975,26.0,1521.437247983871,1525.9296875,1517.796875,729.2978830645161,741.9609375,719.52734375
12,45.19750000000001,52.45,9.75,1525.8662109375,1525.88671875,1525.8359375,723.1716796875,728.06640625,717.84765625
