Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,38.901388888888896,53.2,15.475,907.8196614583334,996.80078125,624.46484375,3010.994683159722,3479.61328125,2862.921875
2,44.06857142857143,53.675,28.225,1046.2568080357144,1049.08984375,1014.62109375,2480.309375,2568.97265625,2463.33984375
3,24.65187500000001,48.475,0.0,1083.74091796875,1085.59375,1061.1484375,2235.90224609375,2299.61328125,2126.78125
4,43.95568181818183,51.2,32.725,1122.526455965909,1141.2734375,1085.578125,2132.2112926136365,2302.94921875,2083.78515625
5,44.396666666666675,51.475,6.5,1214.66796875,1220.875,1128.20703125,2009.51875,2086.6640625,2002.25
6,46.93906250000001,51.225,38.725,1231.949462890625,1233.25,1215.95703125,1998.363037109375,2012.1015625,1994.83984375
7,47.13970588235295,52.725,22.725,1241.7736672794117,1241.79296875,1241.7421875,1981.2789522058824,1985.7890625,1979.25
8,45.41184210526317,52.95,21.975,1250.5982730263158,1250.78125,1248.515625,1967.7074424342106,1995.3203125,1957.80078125
9,47.62031250000001,51.225,27.475,1248.828369140625,1248.87890625,1248.703125,1904.24658203125,1908.8828125,1901.25
10,48.83000000000001,51.7,42.7,1251.2046875,1251.41796875,1248.7890625,1894.5497395833333,1907.62109375,1892.06640625
11,45.99500000000002,52.25,6.0,1243.20328125,1243.89453125,1235.71875,1855.029375,1916.56640625,1848.08203125
12,22.382051282051286,51.45,0.0,1259.7788461538462,1259.90234375,1257.62890625,1708.8985376602564,1764.765625,1584.90625
13,46.50892857142858,50.475,28.225,1264.998046875,1265.1484375,1264.63671875,1741.3529575892858,1744.2734375,1738.98046875
