Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,36.23804347826088,46.45,0.0,954.2761548913044,994.12109375,648.44921875,2756.4432744565215,3345.1484375,2633.82421875
2,43.335526315789494,47.95,26.725,1045.4331825657894,1047.5703125,1012.38671875,2357.1291118421054,2413.48828125,2348.86328125
3,43.10555555555557,46.95,9.5,1081.6608072916667,1084.96484375,1060.64453125,2203.575737847222,2248.21484375,2193.54296875
4,38.60000000000001,50.95,0.0,1227.499255952381,1242.4921875,1089.8828125,2003.5347842261904,2174.6171875,1964.7265625
5,39.30543478260871,46.925,16.725,1221.2160326086957,1221.3671875,1219.10546875,1902.8306725543478,2009.41015625,1890.296875
6,44.40588235294119,47.2,40.45,1233.75,1233.94140625,1231.6796875,1789.4386488970588,1794.86328125,1785.34375
7,43.769117647058835,47.7,33.725,1222.5553768382354,1224.58984375,1220.4375,1808.5153952205883,1812.54296875,1805.83984375
8,43.55882352941177,47.3,22.475,1239.9568014705883,1240.1484375,1237.890625,1772.2238051470588,1777.15625,1768.5546875
9,43.60657894736843,48.45,13.975,1240.7806332236842,1243.48046875,1238.04296875,1771.0713404605262,1783.25390625,1765.02734375
10,44.14166666666668,48.975,26.45,1234.654575892857,1251.01171875,1230.24609375,1763.58984375,1768.5859375,1749.8125
11,43.59642857142859,47.95,25.1,1258.5418526785713,1259.76953125,1249.3203125,1770.440662202381,1776.9921875,1765.5546875
12,45.14722222222224,47.45,40.7,1258.1592881944443,1258.3515625,1256.04296875,1753.4895833333333,1758.2109375,1749.890625
13,44.99444444444445,48.7,37.95,1245.636501736111,1245.87890625,1243.4140625,1702.9594184027778,1707.7109375,1698.921875
14,43.95000000000001,48.475,19.975,1260.8643092105262,1261.015625,1258.86328125,1686.2872121710527,1690.8359375,1682.19140625
15,22.505487804878054,49.2,0.0,1248.6010861280488,1249.625,1247.453125,1693.4498856707316,1698.1640625,1687.3125
16,41.86052631578948,49.2,9.5,1259.9921875,1260.12109375,1258.06640625,1679.6916118421052,1690.17578125,1675.5859375
17,43.202500000000015,47.2,25.975,1245.9017578125,1246.0234375,1243.96875,1695.50625,1699.62890625,1689.59765625
18,42.4092105263158,48.7,16.475,1259.95703125,1260.1328125,1257.86328125,1659.8402549342106,1667.58203125,1658.2578125
19,41.64166666666668,47.7,3.5,1267.2621527777778,1269.546875,1265.046875,1650.810546875,1658.6328125,1646.4765625
20,39.33571428571429,48.2,0.0,1249.3869047619048,1251.50390625,1247.37109375,1688.6104910714287,1698.4296875,1686.1015625
21,36.35714285714287,45.45,0.0,1259.896205357143,1260.25390625,1257.97265625,1667.216517857143,1676.77734375,1660.5703125
22,36.10952380952382,46.45,0.0,1259.9854910714287,1260.41015625,1258.08984375,1644.6824776785713,1651.59765625,1632.2578125
23,40.96447368421053,46.45,9.5,1267.005550986842,1267.1796875,1264.91015625,1621.9214638157894,1627.3828125,1617.4140625
24,34.04880952380953,45.2,0.0,1252.3720238095239,1252.89453125,1250.75390625,1606.260044642857,1610.6015625,1588.5859375
