Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,42.55104166666668,52.225,1.0,1010.7154947916666,1076.8671875,739.6640625,2849.8932291666665,3404.859375,2710.88671875
2,48.49305555555557,53.225,36.875,1324.9694010416667,1333.609375,1298.19921875,1690.589626736111,1711.0,1597.6796875
3,48.06617647058824,52.225,39.2,1369.5395220588234,1371.6796875,1341.6171875,1519.5268841911766,1586.2890625,1509.76953125
4,43.38472222222224,52.7,0.0,1493.4830729166667,1511.37109375,1371.57421875,1145.5640190972222,1444.1328125,1072.34765625
5,24.558333333333337,56.175,0.0,1519.2200520833333,1521.65234375,1511.609375,1090.2241586538462,1157.4921875,921.69140625
6,45.36136363636363,59.95,1.0,1519.545809659091,1521.30078125,1519.30078125,1027.5877130681818,1028.7109375,1026.49609375
7,37.22619047619048,52.2,0.0,1521.6177455357142,1521.7421875,1519.68359375,1133.5424107142858,1142.20703125,1077.86328125
8,48.88888888888891,53.975,43.475,1519.9210069444443,1521.7734375,1519.7734375,1126.7141927083333,1136.78125,1119.29296875
9,45.477380952380976,58.95,7.5,1531.5879836309523,1531.70703125,1529.64453125,1037.6307663690477,1046.62109375,1035.484375
10,46.27053571428571,54.975,16.225,1527.6449497767858,1531.17578125,1519.890625,1036.2925502232142,1047.23828125,1030.515625
11,44.50952380952383,51.95,27.225,1537.7832961309523,1539.14453125,1529.08203125,1014.7353050595239,1035.546875,1008.10546875
12,45.72083333333334,54.2,0.0,1536.9791666666667,1537.00390625,1536.94140625,940.2934027777778,944.01171875,937.58203125
13,46.461842105263166,52.475,0.0,1538.818576388889,1539.0625,1536.75,947.7506510416666,957.421875,943.8125
14,47.147222222222226,52.225,14.725,1537.1827256944443,1537.19921875,1537.14453125,920.1145833333334,921.54296875,919.21484375
15,41.40875000000001,52.225,0.0,1544.890625,1546.91015625,1541.8984375,912.0091796875,929.6875,825.6328125
