Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,24.001162790697673,47.7,0.0,969.3123183139535,993.93359375,649.859375,2675.9274164244184,3277.1171875,2600.48046875
2,42.57812500000001,46.7,33.2,1047.2529296875,1049.76953125,1012.84375,2289.041015625,2347.4453125,2281.3828125
3,39.79605263157896,46.95,10.975,1091.3729440789473,1094.265625,1061.83984375,2069.8988486842104,2126.69921875,2060.55859375
4,43.11842105263158,46.7,26.475,1229.840666118421,1237.65625,1101.23828125,1763.330386513158,2029.265625,1741.8359375
5,43.94264705882353,47.25,34.45,1212.74609375,1212.81640625,1212.5546875,1753.5025275735295,1760.3046875,1751.1953125
6,41.66764705882354,47.95,1.75,1235.8200827205883,1237.09765625,1226.66796875,1723.2238051470588,1740.49609375,1718.98828125
7,38.98690476190477,47.7,0.0,1242.220982142857,1242.25390625,1242.1015625,1718.448474702381,1731.40625,1715.828125
8,41.66309523809525,47.95,0.0,1246.093005952381,1250.1953125,1242.1484375,1721.4395461309523,1729.47265625,1715.16796875
9,44.83088235294119,46.925,41.7,1239.1215533088234,1239.19140625,1238.921875,1667.3522518382354,1671.796875,1664.3359375
10,43.62941176470589,48.7,10.475,1253.8540900735295,1254.37890625,1245.953125,1629.4324448529412,1646.1796875,1626.640625
11,40.07954545454546,48.875,0.25,1259.7780539772727,1260.765625,1252.421875,1605.918856534091,1626.015625,1601.453125
12,36.625000000000014,48.7,0.0,1262.6095610119048,1262.73046875,1260.67578125,1531.7393973214287,1541.19921875,1528.578125
13,43.13593750000001,46.2,35.2,1260.83642578125,1260.9453125,1260.640625,1535.0009765625,1537.48828125,1520.765625
14,42.490625,47.45,15.725,1269.85888671875,1270.0078125,1267.92578125,1518.56103515625,1521.59765625,1517.10546875
15,43.06000000000001,46.45,31.2,1268.4197916666667,1268.47265625,1267.91796875,1509.5145833333333,1511.76953125,1507.33984375
