Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,43.629761904761914,47.7,24.95,1043.686755952381,1083.76953125,760.06640625,2728.4559151785716,3256.0625,2655.48046875
2,43.566666666666684,49.975,31.725,1339.0377604166667,1340.875,1302.7890625,1663.830357142857,1735.109375,1649.00390625
3,42.79500000000001,48.45,0.25,1351.455078125,1351.609375,1348.83203125,1551.6876953125,1574.31640625,1544.51953125
4,42.31785714285715,48.7,11.475,1374.864769345238,1378.31640625,1352.0234375,1386.911644345238,1503.26953125,1346.3359375
5,43.74750000000002,47.45,38.2,1416.0740234375,1505.98828125,1378.20703125,1278.5958984375,1324.875,1189.94140625
6,42.91447368421054,48.7,10.225,1523.0386513157894,1528.1875,1505.8984375,1149.0604440789473,1182.05859375,1140.0390625
7,44.3388888888889,48.7,35.7,1530.19921875,1530.328125,1528.27734375,1129.8841145833333,1131.87109375,1128.125
8,43.505263157894746,47.45,15.725,1528.3036595394738,1528.32421875,1528.26953125,1125.6167763157894,1134.81640625,1121.73046875
9,35.84083333333334,47.7,19.125,1529.9997395833334,1530.08203125,1528.03125,1113.2201822916666,1127.53125,1097.73828125
10,38.5909090909091,47.45,0.0,1529.4337713068182,1530.28125,1528.2265625,1003.9783380681819,1027.078125,1000.9140625
11,35.82261904761906,53.425,0.0,1534.3136160714287,1534.4375,1532.3828125,990.2286086309524,995.82421875,965.46875
12,42.81764705882353,46.95,22.475,1532.3729319852941,1532.39453125,1532.33984375,1014.0213694852941,1018.7109375,1010.1796875
13,41.19583333333334,48.2,28.475,1535.0989583333333,1535.35546875,1533.046875,1024.1050347222222,1043.078125,987.48828125
14,40.9263888888889,48.7,27.225,1541.8231336805557,1542.46484375,1532.70703125,1036.1254340277778,1042.3125,1015.65234375
15,41.836111111111116,56.425,5.0,1544.5108506944443,1544.6640625,1542.56640625,1030.6538628472222,1034.91015625,1025.77734375
16,42.26176470588237,48.45,24.725,1543.0978860294117,1543.1171875,1543.06640625,1035.1937040441176,1037.140625,1032.984375
17,39.92222222222223,46.7,26.2,1545.6653645833333,1545.796875,1543.7421875,1015.9904513888889,1034.078125,991.66015625
18,31.277272727272734,49.975,0.0,1544.0493607954545,1544.64453125,1543.62109375,1030.6477272727273,1078.5,981.53125
