Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,26.669680851063834,54.225,0.0,1303.7111868351064,1358.80859375,1005.7265625,1727.871841755319,2368.5390625,1411.60546875
2,48.53863636363637,54.2,17.725,1626.532315340909,1637.79296875,1599.70703125,663.3268821022727,730.9765625,651.06640625
3,49.255952380952394,52.225,44.225,1672.4259672619048,1675.78125,1649.7265625,641.1928943452381,696.9609375,625.28515625
4,46.9607142857143,53.725,0.0,1774.868675595238,1786.34375,1642.48828125,474.89174107142856,661.83984375,456.41796875
5,36.807236842105254,46.7,21.875,1739.8379934210527,1745.21484375,1735.8515625,350.6967516447368,489.9765625,270.8515625
6,47.221296296296316,57.725,27.375,1652.7942708333333,1654.87109375,1641.96875,476.11082175925924,492.796875,472.27734375
7,27.665384615384617,54.975,0.0,1640.3726963141025,1641.328125,1639.265625,722.4445112179487,753.28515625,639.109375
8,24.239024390243905,52.7,0.0,1653.4126333841464,1654.47265625,1652.4140625,687.9510289634146,731.5078125,640.55078125
9,31.837195121951215,54.075,0.0,1647.436737804878,1648.5390625,1644.9765625,565.7927782012196,650.69140625,365.23046875
10,41.67265625000002,70.7,0.0,1623.04248046875,1623.19921875,1621.14453125,481.624267578125,578.69921875,429.62109375
11,30.948124999999997,52.125,0.0,1668.1646484375,1670.05078125,1649.2578125,523.41845703125,579.328125,427.3828125
