Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,27.897727272727277,48.2,0.0,945.7357954545455,979.9765625,641.8828125,2981.3854758522725,3622.984375,2874.71875
2,43.056666666666665,48.95,9.25,1073.74453125,1083.28515625,999.37890625,2543.7252604166665,2617.95703125,2531.02734375
3,42.9,49.7,8.75,1106.38359375,1106.57421875,1104.15234375,2357.70546875,2385.2890625,2348.15234375
4,38.87380952380953,49.2,0.0,1186.3290550595239,1221.17578125,1104.546875,2238.2167038690477,2344.5546875,2195.0234375
5,44.45,47.95,27.975,1227.6537828947369,1231.41015625,1221.14453125,2099.1358963815787,2191.70703125,2049.984375
6,44.7013888888889,47.7,33.7,1231.466796875,1231.76171875,1229.39453125,2051.1555989583335,2060.4921875,2045.08984375
7,44.44444444444445,48.7,17.975,1233.6171875,1233.7578125,1231.6875,2035.5023871527778,2042.5,2030.7890625
8,44.441176470588246,48.45,23.475,1231.7240349264705,1231.75390625,1231.66796875,2009.8784466911766,2015.84375,2006.4296875
9,38.45875000000001,48.95,21.7,1243.62421875,1248.11328125,1238.6640625,1925.7521484375,1936.6484375,1920.875
10,44.724999999999994,48.675,24.475,1246.2000868055557,1246.26171875,1246.0390625,1906.2230902777778,1914.6328125,1904.15625
