Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,33.57291666666668,49.95,0.0,1090.3600260416667,1146.3671875,822.125,2333.9479166666665,2816.40625,2210.27734375
2,44.5888888888889,48.45,21.975,1405.3001302083333,1408.0703125,1373.7265625,1212.792751736111,1262.828125,1205.8203125
3,42.73088235294118,47.525,20.475,1452.649356617647,1455.77734375,1425.265625,995.4232536764706,1065.9453125,974.7890625
4,40.434210526315795,47.175,31.225,1521.6469983552631,1590.171875,1455.90234375,793.6566611842105,971.3671875,641.8359375
5,41.84736842105264,47.425,33.95,1553.2939967105262,1555.34375,1548.3046875,672.8497121710526,713.4765625,656.92578125
6,38.17142857142859,47.725,0.0,1556.307849702381,1556.44921875,1556.2109375,666.0643601190476,680.296875,589.76171875
7,39.60394736842106,48.2,22.975,1556.9331825657894,1558.79296875,1556.79296875,681.3978207236842,700.67578125,668.7578125
8,39.669047619047625,48.2,0.0,1556.1629464285713,1557.98046875,1555.92578125,688.8147321428571,715.953125,681.20703125
9,33.80476190476192,47.7,0.0,1560.2879464285713,1564.578125,1556.5390625,607.5861235119048,620.78125,536.01171875
10,36.25200000000001,45.7,1.0,1586.65921875,1587.05078125,1577.76953125,601.12546875,626.59765625,563.16015625
11,38.615909090909106,45.95,0.0,1588.7629616477273,1590.62109375,1582.16796875,614.9270241477273,656.29296875,604.3828125
12,38.544047619047625,49.2,0.0,1581.6214657738096,1581.65234375,1581.5859375,578.0267857142857,605.00390625,566.2421875
13,41.82763157894738,46.95,10.975,1575.1778371710527,1575.28515625,1575.01171875,560.2082648026316,564.19921875,557.2265625
