Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.50833333333335,48.2,17.475,994.3857421875,1057.88671875,734.58984375,2344.615234375,2940.515625,2205.921875
2,43.97840909090911,51.225,17.725,1308.3607954545455,1318.96875,1282.390625,1378.9485085227273,1403.08203125,1174.97265625
3,44.008750000000006,51.2,8.75,1339.4916015625,1345.5078125,1327.44921875,1187.4146484375,1227.09765625,1179.1796875
4,45.13289473684212,48.675,35.45,1501.3170230263158,1546.99609375,1400.85546875,900.4011101973684,1084.296875,810.90625
5,39.875000000000014,47.2,16.225,1514.063988095238,1517.03125,1506.96875,834.735119047619,864.44140625,823.6171875
6,33.9467741935484,41.7,1.0,1518.9209635416667,1520.77734375,1518.77734375,710.5190104166667,803.81640625,627.328125
7,38.14655172413795,45.7,25.075,1391.1058872767858,1391.609375,1390.171875,310.04813058035717,362.359375,301.06640625
8,40.94553571428573,52.175,20.5,1240.9623325892858,1241.1640625,1240.76953125,588.3148716517857,620.8125,564.0390625
9,43.35113636363638,49.025,35.45,1241.8781960227273,1241.96875,1241.73828125,510.1365411931818,529.71875,502.28125
10,41.2154761904762,47.2,6.0,1252.4910714285713,1254.8125,1241.5859375,508.8759300595238,540.734375,504.60546875
11,40.79285714285715,49.1,18.575,1338.9322916666667,1343.65234375,1261.55859375,450.44698660714283,536.140625,419.19140625
12,37.408333333333346,49.45,5.0,1322.0941220238096,1322.1171875,1322.0546875,391.7353050595238,414.84765625,360.13671875
13,35.44100000000001,47.2,22.225,1234.08078125,1234.203125,1233.93359375,516.0996875,534.83984375,476.4609375
14,42.08068181818183,51.45,26.95,1256.8020241477273,1256.83984375,1256.765625,483.12571022727275,491.8046875,444.77734375
15,44.73552631578948,47.925,40.45,1200.318667763158,1257.13671875,1197.11328125,541.5439967105264,550.96875,483.48828125
16,45.130882352941185,48.7,40.95,1196.8874080882354,1198.78515625,1196.72265625,518.6861213235294,521.2109375,516.734375
17,41.59750000000001,49.925,0.0,1196.933203125,1198.73828125,1196.69140625,525.34921875,546.26953125,515.3828125
18,36.959375000000016,47.45,1.0,1209.5135091145833,1211.4296875,1209.3828125,503.2203776041667,522.44140625,454.2734375
19,42.94078947368422,47.95,9.0,1196.8509457236842,1198.92578125,1196.69140625,513.207853618421,524.09765625,503.90625
20,37.15952380952382,48.2,0.0,1196.9737723214287,1198.8359375,1196.8359375,503.2349330357143,523.3125,488.19921875
21,41.186250000000015,49.95,3.0,1196.972265625,1198.875,1196.82421875,511.0529296875,526.7421875,477.18359375
22,41.889473684210536,48.2,9.0,1192.3326480263158,1192.359375,1192.29296875,507.28700657894734,512.375,479.41796875
23,39.89791666666667,49.625,15.475,1192.4635416666667,1194.32421875,1192.32421875,507.6053059895833,514.515625,499.46875
24,39.59000000000002,48.475,15.225,1137.6121875,1137.6640625,1137.55859375,496.083125,503.33984375,470.08203125
25,39.350000000000016,48.45,16.5,1136.04265625,1136.08984375,1135.99609375,416.0865625,430.4140625,407.3125
