Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,22.271022727272737,47.45,0.0,1110.953125,1143.18359375,815.09765625,2158.474431818182,2793.6015625,1833.75
2,45.18750000000001,48.2,41.55,1403.020751953125,1407.34765625,1373.28515625,1184.57666015625,1242.69140625,1166.62890625
3,40.1013888888889,48.175,21.975,1445.316623263889,1451.1171875,1423.05859375,981.4494357638889,1035.1484375,948.2109375
4,42.46470588235295,47.7,3.5,1578.1858915441176,1586.9765625,1446.828125,734.6486672794117,913.26171875,646.765625
5,42.80000000000001,49.2,15.725,1570.2758246527778,1570.296875,1570.23828125,634.9086371527778,672.12890625,630.7421875
6,42.98823529411765,52.175,0.5,1571.5153952205883,1571.72265625,1571.4375,620.8200827205883,626.66796875,608.0703125
7,41.855952380952395,51.7,11.475,1567.099888392857,1567.12109375,1567.06640625,683.735119047619,697.390625,624.5703125
8,41.46111111111112,51.45,0.75,1570.4537760416667,1572.24609375,1566.203125,629.6297743055555,634.8203125,604.6328125
9,42.6014705882353,48.7,4.5,1569.694091796875,1571.953125,1567.9140625,577.3984375,581.734375,574.87109375
10,40.52954545454548,48.7,22.225,1579.4630681818182,1581.70703125,1572.4140625,600.7627840909091,609.5625,556.63671875
11,39.384782608695666,46.45,0.25,1583.3733016304348,1584.4921875,1576.17578125,565.9782608695652,593.90234375,557.85546875
