Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,42.55603448275862,65.7,3.0,1274.6654094827586,1359.109375,1005.00390625,1881.3542564655172,2384.49609375,1728.19921875
2,48.58863636363637,53.1,20.975,1631.4250710227273,1633.59765625,1594.5703125,663.3268821022727,730.9765625,651.06640625
3,49.31309523809525,53.45,39.7,1665.9092261904761,1670.78515625,1644.71875,641.2046130952381,696.9609375,625.29296875
4,48.92625,51.95,41.3,1677.43984375,1684.859375,1648.80078125,476.501171875,661.83984375,456.41796875
5,33.087804878048786,48.05,0.0,1714.0241044207316,1741.83984375,1623.99609375,343.9270198170732,489.9765625,261.1484375
6,47.59326923076924,55.95,28.225,1660.9857271634614,1663.078125,1656.9609375,476.32271634615387,492.796875,472.27734375
7,47.94565217391306,53.225,27.15,1653.074898097826,1653.1953125,1651.125,745.7107676630435,753.0390625,740.0625
8,47.289285714285725,51.45,23.225,1653.3350074404761,1655.34375,1651.296875,720.461681547619,731.33203125,717.17578125
9,39.10642857142857,58.625,13.975,1660.2376116071428,1662.64453125,1650.0234375,589.68359375,650.69140625,496.16015625
10,32.36500000000001,60.95,0.0,1658.93984375,1661.66796875,1655.4140625,486.6765625,578.20703125,429.62109375
11,44.239285714285714,52.7,23.25,1675.067103794643,1676.890625,1656.453125,540.68359375,579.328125,443.62109375
