Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,38.99880952380953,46.7,14.475,1100.0744047619048,1157.7890625,803.6640625,2347.3474702380954,2900.85546875,2231.03125
2,42.41785714285715,47.95,1.5,1453.927455357143,1463.6328125,1383.109375,1218.9505208333333,1298.8515625,1197.79296875
3,42.573684210526324,46.95,5.5,1473.6692023026317,1473.796875,1471.73046875,1002.6533717105264,1029.515625,995.80078125
4,43.35526315789474,49.7,0.0,1466.8190789473683,1468.73046875,1466.60546875,857.8661595394736,958.90234375,823.7734375
5,31.834677419354854,45.95,21.975,1599.075226814516,1606.015625,1470.09375,655.5769909274194,806.87890625,613.18359375
6,26.746428571428584,57.975,0.0,1552.6334635416667,1554.609375,1545.7109375,592.6023995535714,632.9921875,494.8359375
7,43.94166666666668,50.2,15.225,1549.552951388889,1549.734375,1547.01953125,591.9155815972222,597.00390625,588.2421875
8,37.10952380952382,50.45,0.0,1550.7723214285713,1550.90625,1548.82421875,592.3666294642857,609.328125,529.50390625
9,37.75952380952382,47.25,0.0,1547.3755580357142,1547.5078125,1545.41796875,547.6683407738095,570.8515625,525.5625
10,42.6888888888889,47.45,32.225,1554.515625,1554.66015625,1552.5859375,584.0855034722222,591.6171875,561.81640625
