Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.794565217391316,48.45,14.725,1004.5560461956521,1074.26953125,725.390625,2539.247792119565,3075.3046875,2403.61328125
2,43.87222222222223,48.2,21.225,1309.203125,1311.6953125,1295.15234375,1435.775173611111,1486.4296875,1426.546875
3,41.789285714285725,49.7,0.0,1344.7315848214287,1347.80078125,1319.73828125,1209.5267857142858,1257.6953125,1196.7734375
4,38.15833333333335,47.725,22.4,1435.2290219907406,1464.8125,1336.73046875,981.5526620370371,1182.4296875,900.98046875
5,42.57386363636364,49.725,17.975,1484.9749644886363,1492.80078125,1464.7578125,878.3993252840909,901.0703125,865.10546875
6,27.06951219512195,52.6,0.0,1498.7330411585365,1500.78515625,1498.5,812.202362804878,840.33203125,686.6875
7,42.44629629629631,48.2,22.475,1492.9519675925926,1493.05078125,1490.9921875,839.3550347222222,841.421875,836.94140625
8,25.537500000000005,49.4,0.0,1494.3325892857142,1494.94140625,1490.87890625,802.2476748511905,828.22265625,759.20703125
9,41.14827586206897,48.45,14.725,1497.4672683189656,1499.90625,1494.57421875,775.9628232758621,780.73046875,771.7578125
10,22.137500000000006,49.2,0.0,1502.9297805059523,1504.9140625,1502.86328125,732.6348586309524,782.09765625,626.421875
11,42.90000000000001,54.65,22.475,1510.4998653017242,1516.32421875,1504.34375,754.6551724137931,771.80078125,744.18359375
12,42.14880952380953,48.7,18.475,1511.1612723214287,1511.1875,1511.12890625,666.367931547619,676.79296875,661.3828125
