Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.607894736842105,48.7,24.975,1001.9453125,1060.609375,729.609375,2611.324835526316,3135.546875,2491.45703125
2,43.829687500000006,47.45,25.225,1362.8251953125,1365.13671875,1332.27734375,1436.765380859375,1510.7578125,1427.02734375
3,43.59558823529412,47.7,29.7,1348.0988051470588,1353.3359375,1325.03515625,1295.4044117647059,1337.02734375,1282.23046875
4,25.283333333333342,47.45,0.0,1462.516369047619,1490.9296875,1350.88671875,985.9845610119048,1252.90625,902.9375
5,42.57500000000001,46.7,34.925,1499.4730674342106,1502.42578125,1492.3828125,949.0308388157895,964.875,942.58984375
6,30.977325581395355,54.4,0.0,1503.0913880813953,1503.8984375,1499.640625,914.7341933139535,935.4921875,855.09765625
7,42.99347826086958,48.7,31.45,1505.2990828804348,1505.41015625,1503.34375,929.527683423913,934.58203125,921.96875
8,43.82045454545455,51.925,6.725,1502.415127840909,1502.44140625,1502.375,917.6173650568181,921.859375,915.609375
9,37.051190476190484,48.95,0.0,1504.3904389880952,1504.515625,1502.44921875,849.184337797619,865.33203125,784.3671875
10,37.88809523809524,50.65,0.0,1511.372581845238,1513.6875,1502.4296875,815.3097098214286,845.34765625,752.00390625
11,43.49130434782611,53.95,24.85,1520.6744225543478,1524.1953125,1511.63671875,780.3872282608696,803.5,775.3515625
12,43.70972222222223,52.45,10.475,1520.0907118055557,1520.11328125,1520.05078125,751.7220052083334,754.71875,748.26953125
13,44.284722222222236,47.45,34.7,1509.4839409722222,1509.73046875,1507.4140625,716.6456163194445,717.15625,716.22265625
14,43.95657894736843,49.7,18.725,1493.673519736842,1493.69921875,1493.6328125,705.7650082236842,710.2421875,704.25390625
15,41.905000000000015,49.95,23.475,1486.8517578125,1486.98046875,1484.91796875,700.32421875,709.41015625,696.71484375
16,43.50416666666668,48.7,17.975,1484.8428819444443,1484.8671875,1484.80078125,673.8394097222222,676.1484375,666.25
17,43.86388888888889,50.2,25.475,1483.9127604166667,1485.9140625,1481.875,710.5972222222222,716.45703125,708.0234375
18,43.23684210526317,48.175,4.25,1465.0520148026317,1465.07421875,1465.01171875,725.7670641447369,728.5625,724.33203125
19,44.11250000000001,47.7,33.45,1467.671875,1467.8046875,1465.74609375,707.4032118055555,719.375,698.17578125
20,42.57083333333335,47.2,0.25,1464.421875,1464.4453125,1464.3828125,710.7497829861111,715.5,702.00390625
21,44.14305555555557,48.95,34.7,1474.5223524305557,1474.65625,1472.59765625,700.4568142361111,705.4609375,696.55078125
22,39.644047619047626,48.95,0.0,1471.3705357142858,1471.3984375,1471.3359375,685.2287946428571,691.2265625,639.78125
23,45.41944444444445,48.925,39.2,1473.939670138889,1474.07421875,1472.015625,695.6885850694445,704.12109375,693.84765625
24,34.36300000000001,48.2,0.225,1471.37921875,1471.40234375,1471.33984375,701.4596875,737.3125,693.44921875
25,43.10300000000001,48.95,18.475,1473.88890625,1473.99609375,1471.93359375,706.3471875,711.421875,700.52734375
