Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.42352941176472,47.2,9.75,927.4942555147059,969.33203125,638.65625,3080.489200367647,3621.99609375,2996.359375
2,44.86842105263159,50.95,36.2,1027.439144736842,1031.015625,992.34765625,2623.2255345394738,2705.859375,2607.359375
3,44.221052631578964,49.25,8.0,1067.917146381579,1075.54296875,1042.86328125,2387.268914473684,2477.87890625,2364.81640625
4,44.51666666666668,48.95,18.475,1119.6099330357142,1126.4765625,1080.49609375,2192.2799479166665,2327.09765625,2177.5078125
5,45.57000000000001,47.7,42.95,1202.662890625,1208.53515625,1108.171875,2099.7990234375,2195.06640625,2090.359375
6,43.62619047619048,48.95,0.0,1242.0840773809523,1243.1328125,1227.4375,2033.392857142857,2048.6640625,2029.765625
7,43.32619047619049,48.95,0.0,1229.1754092261904,1229.296875,1227.2109375,2038.028831845238,2043.66796875,2030.125
8,41.831250000000004,48.95,10.225,1242.7826171875,1242.92578125,1240.7890625,2001.14453125,2005.44921875,1996.66015625
9,44.04210526315791,47.475,13.725,1221.8838404605262,1222.03125,1219.86328125,1957.7362253289473,1962.67578125,1954.1640625
10,44.82361111111113,48.7,19.475,1235.9134114583333,1236.09765625,1233.80078125,1929.478732638889,1945.1875,1925.9453125
11,43.02000000000002,48.925,9.25,1242.25078125,1244.0703125,1234.01953125,1915.8525390625,1933.84765625,1910.875
12,44.0107142857143,48.95,3.25,1244.5582217261904,1244.70703125,1241.97265625,1837.1354166666667,1848.08984375,1833.6015625
13,43.54342105263159,48.2,9.75,1244.9130345394738,1245.19140625,1242.640625,1827.5559210526317,1837.37109375,1824.94921875
