Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,111.1836734693878,184.6,0.0,1018.8377710459183,1078.8671875,740.68359375,2473.9702646683672,3088.00390625,2121.421875
2,164.95909090909097,184.8,58.9,1323.7166193181818,1330.734375,1302.66015625,1326.0436789772727,1405.80078125,1285.96875
3,96.21666666666671,200.7,0.0,1358.0841703869048,1360.9765625,1340.23828125,1138.530784970238,1188.59375,1083.53125
4,163.4619047619048,190.6,1.0,1412.876674107143,1490.9609375,1348.80859375,950.0267857142857,1121.11328125,864.29296875
5,97.08809523809526,196.8,0.0,1509.7535342261904,1510.2109375,1498.15625,801.280505952381,837.28515625,757.47265625
6,103.47380952380954,209.7,0.0,1501.876209077381,1502.01171875,1501.7265625,826.4150855654761,855.46484375,695.453125
7,162.93666666666675,196.7,99.0,1510.5059223790322,1510.66015625,1508.609375,836.1547379032259,840.3203125,832.515625
8,165.75925925925927,194.8,79.9,1515.7669270833333,1515.79296875,1515.73828125,816.1244212962963,818.46484375,813.7109375
9,171.0652173913044,217.4,100.9,1503.8495244565217,1503.9609375,1501.90234375,793.4718070652174,794.6015625,791.58984375
10,158.91428571428574,245.7,24.0,1525.5304129464287,1527.734375,1512.41796875,804.5336681547619,827.05078125,799.08203125
11,163.86875000000003,204.7,99.6,1515.7630615234375,1518.828125,1506.51171875,794.1448974609375,803.8125,787.8359375
12,163.86,206.7,42.0,1515.8822544642858,1515.91015625,1515.85546875,715.7345982142857,725.109375,709.234375
13,159.70000000000007,195.7,97.8,1518.4564924568965,1518.75390625,1516.453125,670.1749730603449,676.3203125,665.78515625
14,161.11538461538464,203.9,63.9,1523.0829326923076,1523.10546875,1523.0546875,655.8577223557693,659.95703125,652.5
