Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,43.002380952380975,51.725,1.75,1014.4520089285714,1075.8515625,738.25390625,2736.9475446428573,3291.0234375,2609.140625
2,46.73125000000001,51.2,19.0,1317.92236328125,1323.69140625,1288.57421875,1669.767822265625,1708.59375,1658.4609375
3,41.84078947368421,52.225,0.0,1343.6644736842106,1346.8515625,1322.78125,1487.8675986842106,1542.44140625,1415.375
4,37.51547619047619,52.975,0.0,1485.201450892857,1494.0078125,1345.70703125,1184.642299107143,1442.62890625,1017.98046875
5,48.68437500000001,51.7,40.475,1498.689697265625,1499.953125,1493.89453125,1141.956787109375,1152.4453125,1138.3125
6,48.56000000000002,53.725,31.725,1501.494921875,1504.09375,1497.8125,1125.8017578125,1135.56640625,1122.546875
7,49.92368421052633,54.225,39.7,1504.0912828947369,1504.55078125,1503.09765625,1111.6990131578948,1119.26171875,1107.92578125
8,29.501923076923088,50.225,0.0,1506.3818108974358,1506.4609375,1504.40234375,1043.0211338141025,1099.234375,918.38671875
9,29.538513513513518,52.7,0.0,1508.477322048611,1511.23828125,1503.765625,963.6259765625,987.65234375,930.3984375
10,47.415217391304346,52.425,39.95,1510.2201086956522,1512.14453125,1510.09375,1009.9823369565217,1027.08203125,1005.43359375
11,45.54615384615385,52.325,17.225,1518.0863882211538,1520.328125,1509.265625,1097.4932391826924,1117.80859375,1091.7109375
