Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,35.957954545454555,47.95,0.0,1057.045809659091,1090.8984375,773.24609375,2738.1569602272725,3293.359375,2519.078125
2,38.69404761904763,48.45,0.0,1311.7059151785713,1318.1953125,1278.12109375,1727.3487723214287,1799.3046875,1673.90234375
3,43.54027777777779,50.975,10.25,1367.3663194444443,1399.609375,1323.54296875,1582.435546875,1653.47265625,1544.37890625
4,35.77857142857143,49.45,0.0,1479.250744047619,1494.71875,1397.0859375,1363.881138392857,1492.21875,1290.296875
5,43.39305555555556,47.95,15.475,1495.210720486111,1495.234375,1495.1640625,1268.6879340277778,1352.8984375,1245.01953125
6,45.71470588235295,50.2,40.7,1498.0990349264705,1498.38671875,1496.140625,1230.6001838235295,1241.54296875,1224.71484375
7,44.744117647058836,46.95,35.95,1496.2805606617646,1496.30078125,1496.23828125,1232.881893382353,1240.53515625,1165.5234375
8,35.782142857142865,48.225,0.0,1500.1065848214287,1500.23046875,1498.16796875,1217.305431547619,1228.36328125,1197.875
9,35.52142857142858,48.45,0.0,1498.0972842261904,1498.125,1498.0625,1200.7347470238096,1212.421875,1158.8671875
10,34.06666666666668,49.7,0.0,1521.948474702381,1522.703125,1507.44921875,1158.727306547619,1202.71875,1107.04296875
11,43.65250000000002,48.7,23.475,1528.8361328125,1532.0234375,1519.97265625,1146.265234375,1161.02734375,1033.8125
12,38.0357142857143,49.45,0.0,1532.4071800595239,1532.53125,1530.46875,1197.9427083333333,1211.31640625,1155.59765625
13,36.071428571428584,47.45,0.0,1529.989955357143,1531.9921875,1529.6796875,1193.6162574404761,1216.59375,1147.16796875
14,44.307894736842115,50.7,35.45,1536.1073190789473,1536.234375,1534.171875,1173.48046875,1179.515625,1171.58203125
15,39.5702380952381,48.225,0.0,1534.428199404762,1536.3359375,1534.29296875,1169.6778273809523,1177.6328125,1120.05859375
16,45.6888888888889,49.3,35.5,1536.0416666666667,1536.17578125,1534.11328125,1166.866970486111,1170.97265625,1163.2109375
17,44.745833333333344,47.975,23.975,1533.5570746527778,1535.3359375,1533.296875,1140.0944010416667,1141.37890625,1136.046875
18,43.80000000000001,49.425,0.0,1535.9739583333333,1536.08984375,1534.02734375,1139.813244047619,1145.71875,1137.44921875
19,44.686842105263175,49.4,25.975,1533.4136513157894,1535.30859375,1533.26953125,1130.346833881579,1132.0625,1125.76171875
20,39.152380952380966,49.2,0.0,1536.153831845238,1536.27734375,1534.21484375,1113.5306919642858,1120.61328125,1077.6328125
21,45.10789473684211,50.45,36.975,1533.5534539473683,1535.44921875,1533.41015625,1153.232113486842,1154.91796875,1151.5546875
22,45.015789473684215,48.975,36.7,1536.0487253289473,1536.17578125,1534.11328125,1143.7310855263158,1149.06640625,1138.953125
23,39.044047619047625,47.675,0.0,1533.3904389880952,1533.41796875,1533.35546875,1140.3731398809523,1145.421875,1099.63671875
24,39.31785714285715,48.15,0.0,1537.6322544642858,1537.75390625,1535.69140625,1139.0587797619048,1144.12109375,1087.7421875
25,45.498611111111124,48.95,38.45,1535.734157986111,1535.7578125,1535.69140625,1148.937282986111,1158.171875,1143.08203125
