Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,25.221111111111117,49.45,0.0,1108.7371527777777,1148.6015625,822.72265625,2243.1487847222224,2902.359375,1881.98046875
2,21.70581395348838,48.2,0.0,1407.4072492732557,1411.73828125,1376.69921875,1152.2756177325582,1284.5859375,1060.66015625
3,44.02058823529413,47.7,23.475,1461.8768382352941,1465.07421875,1427.01171875,990.8210018382352,1057.98828125,976.28515625
4,43.097058823529416,48.95,5.0,1579.27490234375,1593.1640625,1463.01953125,779.159912109375,975.25390625,717.40625
5,34.50357142857143,47.3,0.0,1596.0613839285713,1596.1875,1594.12890625,682.6322544642857,698.44140625,670.59765625
6,37.051136363636374,47.95,8.0,1584.6695667613637,1585.12890625,1579.3046875,648.7198153409091,676.765625,594.625
7,40.4203125,47.45,9.725,1584.506103515625,1584.65234375,1582.6015625,653.286376953125,657.4453125,643.0859375
8,43.53750000000001,48.7,20.475,1505.0342881944443,1505.0625,1504.97265625,635.7797309027778,645.1953125,627.4140625
9,34.59404761904763,49.95,0.0,1501.910900297619,1502.03125,1499.9765625,525.4920014880952,541.05859375,409.671875
10,40.55875000000002,47.7,24.95,1515.89375,1516.5859375,1503.265625,508.1927734375,535.7421875,476.2734375
11,41.097619047619055,52.925,18.975,1530.8409598214287,1534.421875,1486.4140625,502.8545386904762,541.94140625,487.83984375
12,43.04558823529413,47.7,19.475,1370.6452205882354,1370.6796875,1370.55078125,493.57789522058823,510.5859375,490.3984375
