Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,42.001315789473686,46.45,25.175,1012.1928453947369,1054.78515625,723.671875,2752.7057976973683,3320.0859375,2652.45703125
2,37.875000000000014,49.7,0.0,1308.4330357142858,1310.109375,1277.53125,1622.042224702381,1731.5078125,1548.3046875
3,36.99642857142858,48.7,0.0,1340.5236235119048,1344.8203125,1318.78125,1449.4800967261904,1483.7109375,1387.08203125
4,45.520588235294134,48.2,40.95,1475.8108915441176,1487.03515625,1345.17578125,1179.018612132353,1415.4453125,1160.16796875
5,44.21911764705883,49.175,18.975,1502.0912224264705,1503.7578125,1487.70703125,1111.12109375,1126.37109375,1100.4296875
6,36.736904761904775,48.7,0.0,1506.71875,1506.890625,1506.60546875,1043.1832217261904,1055.44140625,973.45703125
7,45.651470588235306,47.95,43.7,1507.2481617647059,1507.265625,1507.21484375,1005.9230238970588,1008.1640625,1004.5234375
8,43.987500000000004,47.725,16.725,1507.3422309027778,1507.36328125,1507.30859375,997.3858506944445,999.28515625,995.8984375
9,45.361764705882365,48.2,40.45,1507.8812040441176,1507.90234375,1507.84765625,948.6541819852941,954.5078125,888.8046875
10,43.4513888888889,49.2,12.725,1507.490451388889,1507.5078125,1507.45703125,907.3830295138889,912.21484375,906.58984375
11,43.78289473684212,49.7,25.125,1515.1550164473683,1516.109375,1507.5546875,885.4087171052631,902.6953125,870.60546875
