Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,19.056250000000006,47.45,0.0,1150.432705965909,1188.33203125,821.37109375,2073.436612215909,2815.4765625,1784.12109375
2,22.10416666666667,47.7,0.0,1415.7943638392858,1416.1953125,1414.12109375,1103.5123697916667,1164.46875,1002.234375
3,19.4452380952381,45.2,0.0,1462.1419270833333,1465.1796875,1435.1015625,919.4852120535714,1027.65234375,862.06640625
4,35.283333333333346,47.45,1.5,1482.7462565104167,1494.74609375,1464.71484375,841.13818359375,888.88671875,811.89453125
5,39.892187500000006,48.7,31.475,1608.8291015625,1615.89453125,1509.453125,647.4072265625,842.0546875,608.12109375
6,41.712500000000006,46.675,21.975,1580.4412109375,1580.80078125,1578.61328125,607.2505859375,612.890625,605.42578125
7,39.69078947368421,47.95,12.325,1561.4737413194443,1561.57421875,1561.3203125,581.7471788194445,599.45703125,577.41015625
8,41.30657894736843,47.925,8.975,1561.5690789473683,1564.125,1552.05859375,650.5018503289474,667.6875,644.37109375
9,41.32638888888889,46.95,17.725,1564.074435763889,1564.1015625,1564.03515625,539.8148871527778,543.703125,530.9296875
10,39.00119047619049,52.2,0.25,1559.7853422619048,1561.68359375,1557.16796875,591.0660342261905,606.3515625,584.0859375
