Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,31.197560975609765,53.825,0.0,1026.54296875,1071.55078125,725.50390625,2761.0209603658536,3395.6640625,2454.7421875
2,46.66052631578948,52.45,5.0,1314.2810444078948,1320.1796875,1293.89453125,1753.4185855263158,1813.65625,1739.71875
3,47.247222222222234,52.725,13.0,1351.3993055555557,1353.4296875,1329.359375,1564.4307725694443,1592.4140625,1557.296875
4,47.316,53.975,12.0,1474.024375,1484.625,1344.8203125,1394.30796875,1532.53515625,1380.64453125
5,45.23125000000001,51.925,0.0,1493.7927734375,1496.76171875,1484.4609375,1208.4580078125,1344.40625,1190.63671875
6,47.06944444444446,54.2,7.5,1495.0540364583333,1495.25390625,1494.9765625,1174.0319010416667,1176.16015625,1173.12890625
7,38.82738095238096,53.225,0.0,1494.322730654762,1494.359375,1494.2890625,1137.2572544642858,1144.96484375,1075.6484375
8,46.456250000000004,51.7,13.975,1494.302734375,1494.32421875,1494.26171875,1091.394775390625,1092.9140625,1088.4140625
9,47.34117647058825,54.45,12.5,1507.1613051470588,1508.24609375,1502.18359375,990.0431985294117,1000.8984375,987.71484375
10,40.92976190476192,54.45,0.0,1505.2526041666667,1507.65234375,1500.4140625,975.6986607142857,985.88671875,904.421875
11,49.1578125,69.45,1.25,1513.804443359375,1516.80859375,1505.75,932.748779296875,975.859375,808.05078125
