Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,35.77717391304349,48.2,0.0,1016.5715013586956,1052.0,723.18359375,2521.2462635869565,3100.3359375,2285.41796875
2,43.54500000000001,50.95,5.25,1301.7443359375,1308.69921875,1273.59375,1425.6751953125,1487.3125,1413.97265625
3,44.33088235294119,48.45,36.45,1335.5905330882354,1340.30859375,1318.03515625,1244.4818474264705,1297.24609375,1235.58984375
4,42.67777777777778,47.15,4.75,1477.3387586805557,1487.2265625,1341.19140625,930.5199652777778,1183.8203125,908.96484375
5,36.032142857142865,47.95,0.0,1489.7784598214287,1491.984375,1483.9296875,855.23046875,871.84765625,734.6875
6,45.309722222222234,47.975,39.45,1492.0247395833333,1495.453125,1482.25390625,795.4778645833334,807.62109375,790.5078125
7,44.223529411764716,48.225,30.95,1502.6516544117646,1502.6796875,1502.61328125,751.5822610294117,756.9140625,748.4765625
8,43.0279411764706,47.95,0.75,1493.2164522058824,1495.09375,1493.0625,790.4437040441177,793.31640625,761.97265625
9,36.80357142857143,48.175,0.0,1493.5980282738096,1493.625,1493.5625,773.596912202381,785.1875,724.6953125
10,22.847619047619055,51.85,0.0,1501.367466517857,1503.44140625,1500.23046875,737.2215401785714,763.16796875,728.1328125
11,42.70714285714287,48.425,23.225,1511.2924107142858,1512.68359375,1503.97265625,719.1793154761905,744.47265625,709.44140625
12,43.0171052631579,48.175,11.475,1517.3001644736842,1517.328125,1517.26171875,633.5731907894736,638.61328125,631.1875
