Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,38.12758620689655,50.7,19.5,1264.2698006465516,1347.0,978.52734375,1253.6373922413793,1670.0234375,1111.97265625
2,47.08522727272728,53.7,36.7,1575.2769886363637,1581.40234375,1559.42578125,298.33274147727275,335.390625,284.0625
3,46.11400000000001,53.125,23.725,1509.02140625,1514.51953125,1481.3671875,276.51421875,331.83984375,251.12890625
4,47.22159090909092,52.95,37.2,1634.0447443181818,1640.69140625,1510.39453125,153.28249289772728,391.89453125,136.39453125
5,32.52894736842105,51.925,0.0,1580.7699424342106,1581.49609375,1579.38671875,382.28916529605266,411.91015625,217.28125
6,46.490625000000016,55.7,15.25,1590.8162434895833,1594.921875,1586.609375,366.0615234375,375.3359375,355.25
7,26.212804878048782,52.95,0.0,1597.1615853658536,1598.17578125,1596.109375,407.9384527439024,446.4765625,355.671875
8,46.163541666666674,54.475,4.25,1593.6337890625,1594.74609375,1588.6796875,412.9288736979167,420.72265625,409.7109375
9,46.7413043478261,54.175,0.0,1602.8191236413043,1604.8203125,1600.77734375,352.9977921195652,358.265625,350.0703125
10,45.85652173913045,51.725,25.5,1617.0847486413043,1617.85546875,1600.54296875,313.9600883152174,384.9609375,250.01953125
11,46.474000000000004,54.725,6.0,1634.3090625,1635.80078125,1613.8359375,317.96890625,366.203125,310.67578125
12,49.05909090909092,51.975,37.475,1627.5333806818182,1627.6484375,1625.5859375,278.96484375,285.7578125,275.4453125
