Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.150000000000006,51.875,9.75,1009.66796875,1072.21875,737.125,2823.54765625,3398.453125,2620.40234375
2,47.24411764705884,52.45,19.725,1319.7233455882354,1322.06640625,1285.50390625,1739.9586397058824,1774.90234375,1735.23046875
3,45.07727272727274,53.2,30.975,1352.2191051136363,1359.60546875,1331.55078125,1497.8274147727273,1584.828125,1461.53515625
4,38.07619047619048,54.225,0.0,1480.375744047619,1491.87890625,1350.0625,1328.5732886904761,1563.10546875,1198.6640625
5,37.89761904761906,51.95,0.0,1491.875,1491.90234375,1491.84375,1172.015625,1195.1953125,1046.0234375
6,37.610714285714295,52.2,0.0,1500.19140625,1501.12109375,1492.83203125,1020.9228050595239,1036.42578125,926.65234375
7,46.25434782608696,56.825,25.975,1501.0832201086957,1501.109375,1501.0546875,1150.7647758152175,1158.51953125,1146.51953125
8,47.36875000000001,52.725,33.725,1508.0690104166667,1508.09375,1508.04296875,1056.1956380208333,1103.15625,1041.1640625
9,46.147826086956535,53.475,1.5,1501.203804347826,1503.23828125,1500.984375,1081.5764266304348,1094.87890625,1076.484375
10,40.56500000000001,52.6,1.75,1508.0908482142856,1508.24609375,1503.18359375,1058.0044642857142,1073.3203125,1046.16015625
11,42.67121212121212,57.675,2.0,1521.9691051136363,1523.9765625,1515.1796875,1022.2340198863636,1033.65234375,1008.9296875
12,45.63500000000001,51.7,24.725,1523.9231770833333,1523.94140625,1523.890625,997.7861979166667,1002.5703125,995.64453125
13,45.63863636363638,54.2,19.225,1531.3352272727273,1531.4921875,1531.1875,995.3792613636364,997.69921875,992.7265625
