Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.33035714285715,53.7,0.0,1252.7369791666667,1342.96484375,991.28125,1838.1236979166667,2351.953125,1652.57421875
2,48.17375000000002,52.725,16.975,1616.8267578125,1619.66015625,1581.546875,685.095703125,765.046875,667.91796875
3,44.351923076923086,54.45,3.25,1602.1753305288462,1608.2890625,1579.52734375,518.8951322115385,574.8515625,493.33984375
4,45.75869565217393,51.95,33.95,1716.9932065217392,1743.296875,1595.10546875,372.23896059782606,559.078125,325.1796875
5,45.78947368421054,49.95,13.5,1713.8048930921052,1714.13671875,1708.21484375,375.1527549342105,452.45703125,339.91796875
6,31.165540540540555,58.45,0.0,1722.0855152027027,1723.4609375,1713.62890625,465.6952069256757,558.71484375,365.96484375
7,43.696296296296296,52.45,27.275,1723.0452835648148,1723.22265625,1721.171875,401.548755787037,460.45703125,384.49609375
8,27.78333333333334,54.95,0.0,1570.9195713141025,1571.82421875,1569.73046875,669.8419471153846,698.73828125,541.484375
9,42.12812500000001,51.45,15.475,1570.6541341145833,1570.7734375,1568.67578125,755.609375,767.5625,704.34765625
10,45.71018518518518,54.225,27.725,1570.898148148148,1571.05859375,1568.6796875,682.8460648148148,695.796875,659.80859375
11,17.782278481012654,55.05,0.0,1545.0083633814102,1668.328125,1293.61328125,373.46334134615387,669.0078125,155.23828125
12,42.70740740740741,53.45,15.0,1144.8327546296296,1146.73046875,1138.57421875,299.2429108796296,336.05859375,279.73828125
13,23.214102564102575,51.95,0.0,1125.8563701923076,1126.7734375,1124.35546875,599.5887419871794,735.06640625,516.5390625
14,45.99642857142858,57.525,22.975,1116.588355654762,1116.7421875,1114.58984375,649.6795014880952,691.1796875,622.75
15,43.969318181818196,53.8,6.25,1116.87109375,1117.08203125,1114.73046875,716.1976207386364,740.82421875,702.75
16,45.355681818181836,55.2,22.4,1096.0884232954545,1096.40625,1093.55859375,605.736328125,622.4140625,588.97265625
17,45.31300000000001,56.45,6.0,1110.8484375,1111.4375,1106.47265625,677.57953125,724.4140625,653.11328125
18,46.20384615384617,56.725,4.75,1132.893329326923,1133.19140625,1130.5625,703.453125,734.83984375,687.74609375
