Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,39.29625000000001,49.45,1.0,1034.7873046875,1087.9453125,758.4921875,2668.4033203125,3188.48828125,2562.53125
2,43.511764705882364,47.95,15.225,1342.7922794117646,1347.0390625,1306.45703125,1543.0055147058824,1620.69140625,1533.78515625
3,37.00568181818183,45.2,3.75,1377.107421875,1382.1171875,1350.05859375,1369.6528764204545,1437.203125,1335.98828125
4,38.636904761904766,49.95,0.0,1488.749255952381,1515.85546875,1377.9453125,1096.0001860119048,1335.7109375,1007.4375
5,44.782352941176484,47.2,39.95,1524.2771139705883,1527.82421875,1513.765625,984.1817555147059,1004.70703125,969.25
6,42.98970588235295,50.05,7.725,1531.305606617647,1533.3984375,1527.3515625,971.7906709558823,983.5234375,969.76953125
7,40.663888888888906,46.7,25.725,1529.7137586805557,1531.71875,1527.671875,970.8532986111111,1010.78125,892.54296875
8,41.360294117647065,48.45,2.0,1536.5087890625,1536.78125,1532.72265625,946.17822265625,984.86328125,932.30859375
9,41.135000000000005,47.25,8.725,1536.54921875,1537.07421875,1533.0078125,844.4400390625,870.8671875,836.86328125
10,38.07500000000001,46.95,4.0,1547.7744654605262,1550.265625,1534.98046875,829.7055921052631,851.8671875,806.4140625
11,37.23645833333335,45.7,25.275,1546.0935872395833,1546.4609375,1543.37109375,833.2578125,873.78515625,794.390625
12,41.08214285714287,46.7,0.0,1553.9427083333333,1554.2578125,1550.19140625,733.9354538690476,750.83984375,731.015625
