Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,26.562244897959193,48.2,0.0,920.5043048469388,989.984375,647.6015625,2236.8220663265306,2743.2578125,2081.75
2,19.06428571428572,47.2,0.0,1037.901134672619,1043.546875,1013.11328125,1729.753441220238,1834.0234375,1669.3125
3,43.417857142857144,46.45,29.225,1083.5103236607142,1086.8671875,1060.4140625,1474.0396205357142,1519.6484375,1455.7109375
4,38.005952380952394,48.7,0.0,1115.7550223214287,1129.0390625,1084.83203125,1320.8232886904761,1487.25,1251.65625
5,43.77083333333334,48.7,35.95,1229.5442708333333,1235.6328125,1126.96484375,1169.7367621527778,1306.1875,1158.39453125
6,42.03100000000001,48.65,7.0,1235.72375,1236.03125,1233.59765625,1189.4596875,1215.6640625,1174.84765625
7,37.31071428571429,45.7,0.0,1235.825892857143,1237.98828125,1233.98828125,1164.697544642857,1184.484375,1157.2421875
8,40.366250000000015,46.45,2.0,1236.021875,1238.01953125,1233.9765625,1164.7048828125,1173.1953125,1132.734375
9,43.72777777777779,47.95,27.725,1240.5026041666667,1240.6796875,1238.26953125,1121.466796875,1138.140625,1100.27734375
10,43.547058823529426,47.45,33.45,1253.0257352941176,1253.98046875,1238.5859375,1074.9797794117646,1093.40234375,1071.08203125
11,22.26162790697675,49.6,0.0,1260.757533482143,1263.97265625,1251.9140625,1039.201450892857,1087.55078125,1005.38671875
12,42.53750000000001,49.2,11.0,1262.15859375,1264.16796875,1260.125,951.1021484375,970.3125,944.37890625
13,42.61842105263158,47.95,8.75,1262.158511513158,1262.38671875,1260.078125,951.948396381579,970.63671875,934.0859375
14,21.67976190476191,50.2,0.0,1261.312965029762,1264.3359375,1260.29296875,991.3663504464286,1014.3125,944.0234375
15,43.74523809523811,49.7,31.225,1255.337425595238,1255.484375,1253.19921875,1006.1205357142857,1020.50390625,976.0078125
16,37.85000000000001,48.7,9.475,1262.2963423295455,1262.47265625,1260.203125,992.4030539772727,1010.7109375,948.62890625
17,42.65357142857144,47.725,10.75,1262.305431547619,1262.42578125,1260.3671875,995.4376860119048,1013.6484375,988.1796875
18,43.8163043478261,48.7,30.375,1262.2736073369565,1262.390625,1260.32421875,1011.8485054347826,1015.078125,1010.83203125
19,40.573863636363654,49.225,12.975,1247.9195667613637,1248.06640625,1245.92578125,993.3647017045455,1006.02734375,986.9609375
20,41.89605263157896,55.175,1.5,1269.4231085526317,1271.36328125,1267.0859375,982.2537006578947,1001.25,968.87890625
21,43.717500000000015,47.175,34.8,1269.198046875,1269.328125,1267.265625,981.0533203125,1007.421875,969.41015625
22,41.879761904761914,49.95,29.725,1269.1603422619048,1269.28515625,1267.22265625,967.7652529761905,970.9453125,960.83203125
23,44.86125000000001,48.975,33.225,1255.2984375,1257.12890625,1253.09375,1019.3390625,1030.65625,995.1015625
24,44.89305555555556,48.95,38.7,1262.1859809027778,1262.3671875,1260.1015625,1019.8233506944445,1028.71875,1015.63671875
25,41.360576923076934,49.675,5.75,1262.2184495192307,1262.3203125,1260.2578125,964.7639723557693,988.2734375,953.0078125
26,43.02750000000001,49.45,27.975,1262.4509765625,1264.515625,1260.2109375,983.76640625,990.2421875,955.73046875
27,39.54642857142859,49.2,0.0,1262.2814360119048,1262.5,1260.43359375,976.449962797619,986.0859375,971.1875
28,43.02954545454546,47.625,34.7,1269.232421875,1269.375,1267.15234375,966.5818536931819,969.6171875,961.32421875
29,43.33928571428573,50.7,21.725,1269.5433407738096,1271.51953125,1267.265625,891.4940476190476,915.51171875,881.234375
30,43.94125000000001,55.425,34.5,1269.414453125,1269.5390625,1267.47265625,891.513671875,896.21484375,880.578125
31,44.85555555555556,47.225,41.45,1269.3823784722222,1269.5234375,1267.4453125,891.1564670138889,898.80859375,888.56640625
32,44.05625000000001,48.2,25.975,1269.34609375,1269.47265625,1267.41015625,894.834375,898.80078125,892.1015625
33,40.270238095238106,51.45,0.0,1269.4122023809523,1271.62109375,1267.36328125,861.2276785714286,898.77734375,834.2421875
34,41.62826086956523,57.4,4.25,1324.3403532608695,1347.9296875,1267.57421875,796.1328125,855.953125,765.453125
35,43.651470588235306,47.7,30.725,1343.893612132353,1343.9140625,1343.83984375,777.9630055147059,785.85546875,774.48046875
36,43.40263157894738,47.7,21.975,1343.8661595394738,1343.88671875,1343.83203125,782.6239720394736,787.81640625,757.94921875
37,43.49736842105264,47.425,13.475,1345.7216282894738,1345.8515625,1343.78515625,768.6875,783.5390625,764.66015625
38,42.70119047619049,48.2,0.25,1345.7840401785713,1346.38671875,1343.74609375,773.9977678571429,788.05078125,760.83984375
39,26.671428571428578,44.95,0.0,1351.3528645833333,1351.65625,1351.13671875,746.0295758928571,765.3046875,728.0234375
40,22.96428571428572,51.175,0.0,1337.7244233630952,1337.78125,1337.53515625,756.3869047619048,804.44140625,737.65234375
