Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,43.35625000000002,49.2,24.975,1050.23671875,1088.85546875,761.5,2687.30390625,3226.33984375,2609.265625
2,41.978571428571435,49.7,0.0,1339.7349330357142,1342.0625,1307.921875,1589.0604538690477,1659.9765625,1580.84765625
3,43.41973684210527,47.7,6.0,1379.9681332236842,1384.20703125,1353.9453125,1394.403988486842,1443.63671875,1379.75
4,44.699999999999996,49.2,35.125,1510.0995065789473,1522.2421875,1383.8125,1104.8357319078948,1357.1796875,1081.62109375
5,45.2421052631579,48.45,42.2,1530.1301398026317,1536.0390625,1525.9765625,1043.86328125,1058.82421875,1036.41015625
6,44.102631578947374,47.95,25.425,1535.9644325657894,1536.125,1535.8671875,1015.0287828947369,1022.70703125,1013.1796875
7,40.09642857142859,47.95,0.0,1536.1209077380952,1536.1484375,1536.0859375,1018.5455729166666,1023.42578125,976.63671875
8,44.86666666666668,48.975,35.7,1535.336154513889,1535.359375,1535.2890625,1000.8200954861111,1003.91796875,997.671875
9,43.52236842105265,47.7,12.225,1542.5974506578948,1545.78125,1539.42578125,932.4808799342105,946.1328125,923.62890625
10,38.77380952380953,47.7,0.0,1543.9363839285713,1544.0078125,1543.7109375,904.3962053571429,913.3828125,861.6015625
