Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,31.5043103448276,47.95,16.225,1023.5238415948276,1064.625,746.3671875,2685.0148168103447,3236.26171875,2565.6875
2,43.31176470588236,47.25,38.45,1315.4643841911766,1322.6953125,1286.6015625,1623.0994944852941,1681.19921875,1605.0390625
3,35.320238095238096,47.175,0.0,1351.814918154762,1353.37890625,1329.04296875,1481.9032738095239,1519.85546875,1459.43359375
4,41.7888888888889,46.45,23.975,1502.3422309027778,1513.98046875,1371.796875,1219.390842013889,1406.42578125,1150.3203125
5,38.13250000000001,49.0,6.5,1512.680859375,1516.4375,1512.4375,1099.3171875,1115.28125,1079.78515625
6,42.863095238095255,47.925,28.225,1530.9122023809523,1537.55859375,1512.44140625,1029.642299107143,1056.296875,1019.03125
7,34.490476190476194,47.675,0.0,1533.8467261904761,1534.02734375,1533.72265625,995.2209821428571,1017.046875,953.50390625
8,42.992647058823536,46.725,25.975,1533.7789522058824,1533.796875,1533.73046875,1010.00390625,1014.79296875,994.15625
9,44.610937500000006,49.95,34.95,1535.91748046875,1536.21875,1533.90234375,1021.591552734375,1035.0234375,1018.41015625
10,44.558823529411775,50.05,21.225,1533.2261029411766,1533.25390625,1533.1875,988.3816636029412,1008.7265625,982.7578125
11,43.13289473684211,52.175,25.075,1533.534333881579,1535.44140625,1533.390625,989.9607319078947,997.8515625,981.75
12,43.2,48.95,17.975,1534.1153492647059,1536.01953125,1533.953125,974.4524356617648,979.61328125,969.171875
13,44.12777777777779,48.7,27.2,1534.3098958333333,1536.2890625,1534.02734375,1001.7322048611111,1006.28515625,996.140625
14,43.809210526315795,48.2,17.225,1534.158511513158,1534.17578125,1534.11328125,982.4017269736842,987.625,979.95703125
15,36.10238095238096,48.2,0.0,1534.260974702381,1534.2890625,1534.22265625,970.5757068452381,989.54296875,907.74609375
16,19.875000000000007,47.2,0.0,1534.1967416158536,1534.23046875,1534.16796875,950.0365853658536,997.640625,904.31640625
17,42.63382352941177,48.95,26.7,1535.2293198529412,1537.19140625,1533.19140625,956.8161764705883,960.0703125,945.57421875
18,35.73809523809524,49.675,0.0,1534.0682663690477,1534.10546875,1534.03125,950.1056547619048,959.55078125,913.45703125
19,45.50416666666668,51.9,40.2,1534.1171875,1534.13671875,1534.07421875,878.5562065972222,881.78515625,875.19921875
20,41.344444444444456,47.2,2.0,1536.3287760416667,1538.21484375,1534.17578125,920.9750434027778,931.546875,915.9921875
21,41.83552631578949,48.2,22.725,1533.4360608552631,1535.34375,1533.296875,898.0055509868421,922.44140625,875.1875
22,40.97916666666667,47.95,19.975,1536.1608072916667,1538.171875,1534.125,913.3420138888889,937.66015625,890.74609375
23,38.179761904761904,48.45,0.0,1533.3169642857142,1533.34375,1533.28125,889.254650297619,898.01953125,831.56640625
