Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.88125000000001,47.925,24.925,1118.5513671875,1186.6328125,821.90234375,2353.837890625,2905.14453125,2231.02734375
2,42.20714285714287,47.7,9.75,1418.1873139880952,1418.87890625,1416.80078125,1219.377418154762,1298.8515625,1201.79296875
3,42.664473684210535,47.95,5.5,1455.5402960526317,1459.18359375,1434.8984375,1002.6305509868421,1029.515625,995.80078125
4,43.49342105263158,47.7,21.475,1565.8083881578948,1598.1953125,1459.32421875,857.8532072368421,958.65625,823.7734375
5,19.74948979591838,48.925,0.0,1593.5727838010205,1605.4140625,1540.51953125,608.8944515306123,806.87890625,366.93359375
6,41.750892857142865,49.7,21.725,1548.7495659722222,1549.234375,1547.3203125,623.1221064814815,639.0546875,616.21484375
7,44.432352941176475,48.2,24.475,1542.7649356617646,1542.80078125,1542.70703125,591.8828125,597.00390625,586.9609375
8,45.53823529411766,50.95,35.7,1542.7467830882354,1542.78125,1542.6875,601.9584099264706,609.328125,600.01953125
9,40.04000000000001,49.2,30.725,1551.7650390625,1552.19140625,1551.609375,546.679296875,570.8515625,522.4453125
10,42.812500000000014,51.2,16.725,1546.6519097222222,1547.24609375,1537.16015625,584.0855034722222,591.6171875,561.81640625
