Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,27.23031914893617,45.975,0.0,993.7464261968086,1063.10546875,729.74609375,2786.552027925532,3394.87890625,2409.26953125
2,31.557236842105272,57.175,0.0,1309.0646587171052,1314.5625,1277.69140625,1645.4678248355262,1730.08203125,1549.28125
3,48.02777777777779,51.975,32.475,1335.4819878472222,1339.98828125,1321.98828125,1499.8274739583333,1534.61328125,1487.55078125
4,26.005625000000002,53.725,0.0,1479.41083984375,1493.91015625,1333.91015625,1429.2376953125,1644.95703125,1323.1875
5,49.61527777777779,53.475,45.2,1494.556857638889,1498.90625,1486.8515625,1331.7348090277778,1430.66015625,1316.7421875
6,47.328750000000014,53.225,30.475,1492.7060546875,1496.43359375,1490.43359375,1299.05234375,1311.66796875,1293.7265625
7,48.27236842105265,52.2,32.2,1501.0232319078948,1501.15625,1499.0859375,1301.5816200657894,1313.04296875,1298.6640625
8,41.89895833333335,51.725,10.0,1554.4051106770833,1554.5078125,1552.4453125,1064.7757161458333,1097.1953125,992.91015625
9,45.565384615384616,52.475,17.975,1499.9320913461538,1554.6796875,1492.74609375,978.3915264423077,999.6484375,947.625
10,45.53977272727274,53.225,21.725,1497.634765625,1501.12890625,1489.79296875,968.3171164772727,988.88671875,959.37890625
11,27.57937500000001,53.95,0.0,1511.15537109375,1513.296875,1497.96484375,949.18349609375,1042.79296875,837.48828125
