Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.021000000000015,48.8,24.675,982.019375,1062.609375,710.74609375,2053.81765625,2536.33203125,1897.65234375
2,26.65059523809525,48.675,0.0,1313.5794270833333,1320.33203125,1283.7734375,870.145740327381,962.3046875,719.30078125
3,25.724404761904772,49.65,0.0,1355.5535714285713,1361.9140625,1327.859375,645.5601748511905,707.015625,607.26171875
4,41.23478260869567,47.9,15.65,1381.2975852272727,1388.0078125,1361.51171875,732.5935724431819,785.546875,711.609375
5,23.292261904761908,49.2,0.0,1468.1143043154761,1472.1875,1355.99609375,536.2420014880952,718.72265625,516.36328125
6,38.40955882352942,48.7,24.375,1423.521484375,1423.6015625,1423.45703125,518.1779641544117,551.6484375,493.57421875
7,41.414285714285725,50.2,0.0,1413.100074404762,1413.1875,1412.87890625,569.0412946428571,572.1875,565.75
8,38.622000000000014,47.95,24.975,1414.1153125,1414.21875,1412.16015625,546.99984375,573.96875,494.3203125
9,24.270238095238103,52.45,0.0,1412.3224516369048,1417.48046875,1404.9375,436.40345982142856,471.21875,299.8046875
10,42.71481481481482,63.675,16.975,1409.925491898148,1409.95703125,1409.8984375,493.84678819444446,498.25390625,488.43359375
11,43.1154761904762,50.175,25.175,1417.9246651785713,1419.41015625,1409.11328125,498.46205357142856,518.76171875,491.890625
12,37.063095238095244,48.45,0.0,1418.134300595238,1418.16015625,1418.1015625,404.4317336309524,419.79296875,337.3125
13,44.31500000000001,47.95,21.975,1417.744140625,1418.05078125,1415.76171875,432.4498046875,435.8984375,423.66796875
14,42.541666666666686,51.2,2.25,1405.68671875,1405.7109375,1405.65625,512.672265625,515.90234375,510.0859375
15,42.03571428571429,49.7,0.0,1401.7533482142858,1401.921875,1399.35546875,497.4561011904762,503.6875,495.21484375
16,35.1202380952381,49.15,9.75,1400.568638392857,1400.69140625,1399.8515625,465.30078125,481.98046875,432.46875
17,44.136764705882364,49.45,9.0,1400.5932904411766,1400.61328125,1400.55859375,464.4225643382353,469.4140625,461.6015625
18,41.22777777777779,46.45,16.725,1401.6461226851852,1401.7421875,1399.69140625,453.85836226851853,458.10546875,408.3359375
