Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,45.75500000000001,52.475,26.975,1018.5912109375,1075.7734375,739.078125,2867.898046875,3437.9765625,2747.69921875
2,30.975000000000016,52.2,0.0,1325.7604166666667,1329.953125,1292.9296875,1715.5493790064102,1842.58984375,1613.08984375
3,41.61029411764705,68.375,11.275,1347.502316497093,1365.359375,1335.3046875,1543.389761991279,1569.02734375,1520.5703125
4,45.33984374999999,53.7,14.975,1469.6739501953125,1503.06640625,1365.30859375,1350.870361328125,1552.75,1292.52734375
5,43.93040540540541,61.7,3.0,1499.2109375,1505.0,1493.63671875,1238.2789273648648,1259.46484375,1223.57421875
6,41.09555555555555,54.95,19.75,1564.32890625,1566.19140625,1564.19140625,1135.85390625,1155.390625,1124.3984375
7,46.355952380952395,52.7,26.725,1565.5386904761904,1565.66015625,1563.6015625,1073.7271205357142,1085.13671875,1065.69921875
8,46.08026315789475,51.225,4.75,1563.5721628289473,1563.59765625,1563.53515625,1060.216488486842,1068.1640625,1057.79296875
9,47.90277777777779,52.2,30.725,1566.2426215277778,1566.37890625,1564.31640625,995.2274305555555,997.19140625,993.8671875
10,47.693421052631585,53.475,9.5,1577.289884868421,1578.0078125,1564.6875,1017.6798930921053,1036.59375,1013.9921875
11,45.52777777777778,52.975,16.475,1586.0967881944443,1589.37109375,1577.37109375,1007.2047164351852,1023.52734375,1002.609375
12,41.475000000000016,54.45,0.25,1585.9325420673076,1587.82421875,1585.82421875,828.3849158653846,869.25,765.58984375
13,42.99521276595745,65.125,2.5,1577.0061502659576,1579.30078125,1575.0078125,753.4790558510638,760.43359375,746.8515625
