Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.39666666666667,46.7,7.75,1009.6893229166667,1053.546875,722.72265625,2521.818359375,3109.22265625,2434.01953125
2,21.25238095238096,46.375,0.0,1305.003162202381,1309.14453125,1272.55859375,1421.2296316964287,1498.12109375,1366.64453125
3,33.73846153846155,47.45,3.5,1339.188251201923,1347.75,1315.6875,1237.7400841346155,1308.08984375,1218.73046875
4,41.87738095238095,51.15,0.0,1384.1638764880952,1391.32421875,1347.28125,1034.5855654761904,1144.1640625,959.3984375
5,43.94875000000002,47.95,20.475,1486.225,1491.546875,1389.48046875,931.9123046875,1029.6953125,919.6875
6,42.7107142857143,48.95,2.0,1499.0801711309523,1501.59765625,1488.12890625,883.0957961309524,893.0546875,819.046875
7,44.360000000000014,48.425,26.225,1494.65234375,1496.6171875,1492.6171875,868.8822265625,875.95703125,861.6640625
8,43.26700000000002,48.425,29.725,1492.020625,1493.90234375,1491.90234375,854.88828125,856.78125,852.58984375
9,42.97391304347827,49.425,14.225,1494.5256453804348,1494.6328125,1492.578125,753.0083220108696,765.43359375,740.61328125
10,28.117073170731707,54.7,0.0,1507.87109375,1509.796875,1507.7421875,686.1453887195122,699.2890625,677.328125
11,40.98275862068968,48.2,25.225,1495.681707974138,1498.09375,1487.1875,645.9587823275862,660.984375,634.86328125
