Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,35.26858974358975,49.1,2.5,1020.0177283653846,1068.71875,736.6640625,2543.143830128205,3126.76953125,2434.7421875
2,39.691666666666684,46.7,28.475,1320.1592447916667,1322.46875,1289.86328125,1463.5270833333334,1537.1875,1402.56640625
3,43.80568181818183,49.2,27.975,1356.2507102272727,1358.08984375,1332.01953125,1224.4985795454545,1263.15625,1205.6875
4,42.43913043478262,51.7,9.0,1445.7224864130435,1490.5546875,1356.53125,1003.2732676630435,1237.53515625,945.2265625
5,42.96111111111112,49.675,20.7,1492.0931919642858,1492.125,1492.05859375,1012.6563895089286,1018.58203125,993.46484375
6,38.990306122449,55.925,2.0,1521.9802295918366,1532.328125,1500.98046875,912.1260363520408,971.98046875,865.0390625
7,28.182558139534898,49.425,0.0,1528.0654978197674,1528.10546875,1528.04296875,728.6112827034884,821.25390625,637.27734375
8,32.90535714285715,47.95,0.0,1584.609840029762,1586.62890625,1582.62890625,717.7377232142857,785.09375,589.69921875
9,27.346511627906988,49.425,0.0,1528.9148800872092,1530.8515625,1528.84765625,716.7331031976744,754.51171875,537.51953125
10,31.67093023255815,47.225,0.0,1529.831566220238,1531.81640625,1527.7578125,638.3549107142857,744.46875,532.67578125
11,29.236627906976754,48.275,0.0,1579.6952216569769,1580.94921875,1572.6875,712.3708212209302,812.18359375,562.78515625
12,26.248809523809534,48.2,0.0,1535.3113839285713,1535.3984375,1533.3359375,631.8577938988095,767.39453125,562.68359375
13,31.680487804878044,48.7,0.0,1534.1903831845239,1534.5,1532.46484375,643.5036272321429,677.171875,477.3828125
14,41.40530303030304,47.45,17.475,1529.6157670454545,1529.765625,1527.703125,828.815459280303,835.984375,822.82421875
15,36.87499999999999,49.95,3.75,1528.0477818080358,1529.97265625,1527.97265625,899.3011997767857,904.828125,894.91796875
16,40.45151515151517,48.2,8.75,1529.6271306818182,1531.6640625,1527.6640625,911.7594696969697,916.83984375,907.88671875
17,25.088095238095246,50.275,0.0,1527.9474516369048,1529.8828125,1527.87890625,889.1927083333334,917.41796875,837.97265625
18,42.30952380952382,46.425,30.7,1540.889136904762,1541.0078125,1538.9453125,896.4224330357143,904.328125,894.53515625
19,42.342857142857156,47.15,20.475,1537.5887276785713,1539.45703125,1537.45703125,894.1551339285714,896.96484375,889.7734375
20,42.77738095238095,48.2,4.25,1539.307105654762,1539.42578125,1537.36328125,887.89453125,892.89453125,885.21875
21,42.77142857142859,49.2,1.0,1534.9190848214287,1536.78515625,1534.78515625,870.6927083333334,876.3515625,867.27734375
22,37.76982758620691,48.2,0.0,1536.454202586207,1538.4140625,1534.4140625,870.1157058189655,874.81640625,856.4375
23,38.39305555555557,51.925,7.5,1534.921657986111,1535.140625,1534.375,809.5400390625,847.484375,765.39453125
24,37.59736842105264,50.7,24.0,1537.2407483552631,1539.265625,1535.265625,679.4847861842105,766.73046875,623.4921875
25,40.246666666666684,52.425,0.5,1512.17265625,1514.0703125,1512.0703125,717.796875,856.23828125,685.42578125
26,23.13154761904762,52.975,0.0,1514.198474702381,1515.99609375,1511.99609375,834.1416480654761,881.078125,777.12890625
27,43.14583333333335,52.2,25.325,1512.2408854166667,1512.265625,1512.20703125,870.3709309895834,877.5078125,863.98828125
28,42.1967391304348,47.725,31.2,1514.355129076087,1514.4765625,1512.15234375,865.1971807065217,876.06640625,856.796875
29,21.8139880952381,47.1,0.0,1515.590308779762,1515.62890625,1515.5703125,1481.1170944940477,1560.8359375,1261.09765625
30,23.898461538461536,42.95,0.0,1370.6546875,1497.58984375,1307.51953125,561.8451923076923,741.9140625,374.06640625
31,17.350294117647064,54.775,0.0,1120.5380514705882,1122.84765625,1104.765625,578.6991727941177,666.26171875,412.94140625
32,19.075277777777785,47.9,0.0,1122.29765625,1124.16796875,1120.87109375,687.0780381944444,774.6953125,609.8359375
33,41.06018518518521,55.925,6.5,1125.1652199074074,1125.62890625,1122.87890625,598.2526041666666,621.8515625,589.89453125
34,34.0593023255814,53.075,0.0,1186.312136627907,1205.6875,1123.52734375,611.8625545058139,766.25390625,524.76171875
35,42.65892857142858,49.725,5.75,1211.646763392857,1212.421875,1211.44140625,499.31277901785717,520.6171875,494.16796875
36,27.223809523809535,50.2,0.0,1204.6775981104652,1206.6484375,1202.6484375,446.9209665697674,509.04296875,316.93359375
37,38.82232142857145,49.95,0.0,1162.2141203703704,1162.29296875,1162.08984375,462.775318287037,491.5,382.328125
38,41.50434782608697,49.45,7.25,1162.52734375,1164.44140625,1162.19140625,468.7576426630435,479.625,460.70703125
39,43.841666666666676,48.2,16.975,1164.5234375,1164.8515625,1162.48046875,416.3828125,423.26171875,414.76953125
40,42.202083333333334,48.425,19.725,1176.56005859375,1176.59765625,1176.49609375,405.6746419270833,414.90625,402.3203125
