Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,32.616000000000014,52.45,0.0,1093.4638671875,1152.43359375,799.05078125,2287.359375,2898.52734375,1978.30859375
2,41.98194444444445,47.95,25.725,1408.790798611111,1413.8125,1379.74609375,1155.7699652777778,1221.1875,1145.62890625
3,34.51785714285715,47.95,0.0,1434.7808779761904,1438.296875,1412.01953125,911.5251116071429,985.7421875,839.7734375
4,41.64444444444445,47.95,31.725,1546.9776475694443,1597.78125,1452.80078125,638.5210503472222,844.5234375,604.640625
5,35.305952380952384,46.925,0.0,1561.0254836309523,1562.6171875,1551.6640625,611.3005952380952,648.90625,529.14453125
6,36.564285714285724,47.7,0.0,1556.7526041666667,1557.3359375,1554.87890625,594.4676339285714,604.12890625,525.6328125
7,38.57631578947369,48.7,2.5,1556.3686266447369,1556.59765625,1554.28515625,600.0997121710526,615.3515625,578.5625
8,42.46666666666667,49.175,32.975,1553.5532407407406,1553.64453125,1551.59375,625.1663773148148,634.078125,619.76953125
9,42.85104166666668,56.175,34.075,1554.0660807291667,1554.20703125,1552.06640625,578.6046549479166,583.03125,570.85546875
10,43.761764705882364,47.95,36.75,1562.4836856617646,1564.2578125,1552.9375,521.2736672794117,533.265625,517.59375
11,40.68026315789475,48.2,0.0,1576.546875,1581.5859375,1562.0625,516.410978618421,555.484375,504.4453125
