Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,42.831578947368435,47.7,25.225,1023.217927631579,1067.61328125,747.01953125,2769.6278782894738,3301.30859375,2680.109375
2,43.90657894736844,48.95,27.2,1310.3515625,1322.68359375,1288.61328125,1706.9490131578948,1765.57421875,1681.4765625
3,37.01071428571429,47.2,0.0,1353.5370163690477,1357.94140625,1329.66015625,1537.9771205357142,1586.2734375,1469.04296875
4,25.698780487804886,47.725,0.0,1504.1512957317073,1509.80859375,1363.91796875,1171.2847751524391,1447.33203125,1026.19140625
5,40.79404761904763,48.45,23.475,1512.324962797619,1514.82421875,1510.7734375,916.1646205357143,930.73046875,903.89453125
6,41.766250000000014,46.2,2.0,1514.8556640625,1515.26953125,1514.71875,818.984375,824.94921875,814.63671875
7,44.500000000000014,48.2,39.225,1515.2369025735295,1515.25390625,1515.19921875,869.3685661764706,875.1875,858.87890625
8,35.95476190476191,49.2,0.0,1515.242931547619,1515.26953125,1515.2109375,782.1529017857143,792.3125,736.3359375
9,41.84583333333334,47.45,1.0,1515.208767361111,1515.23046875,1515.17578125,790.5941840277778,796.65625,779.96875
10,42.16470588235295,48.7,33.7,1522.0452665441176,1522.4921875,1515.1640625,741.7759650735294,761.31640625,711.66015625
11,37.384782608695666,45.95,22.975,1522.4461616847825,1522.46875,1522.421875,729.1323029891304,756.12109375,695.8515625
12,44.11911764705883,47.45,36.95,1522.3968290441176,1522.41796875,1522.3671875,670.3244485294117,675.29296875,665.765625
13,43.01666666666668,47.95,24.225,1522.51953125,1522.640625,1522.328125,670.2118055555555,671.89453125,668.26953125
14,40.93000000000001,55.925,7.25,1482.9185855263158,1482.9453125,1482.890625,630.3723273026316,637.93359375,626.34375
15,41.93684210526316,48.3,31.45,1484.028166118421,1484.05078125,1484.0,606.030427631579,618.16796875,601.37109375
16,43.29166666666668,47.45,18.725,1497.7330729166667,1497.75390625,1497.69921875,675.9197048611111,680.08203125,671.984375
17,41.31388888888889,49.175,10.475,1497.6705729166667,1497.6875,1497.640625,709.6618923611111,718.390625,704.9765625
18,43.672058823529426,48.225,28.975,1497.647518382353,1497.671875,1497.6171875,754.58984375,762.65234375,751.14453125
19,42.60972222222224,47.7,23.225,1497.5924479166667,1497.61328125,1497.55859375,705.1440972222222,710.3359375,701.65625
20,34.65952380952382,48.425,0.0,1497.818638392857,1497.84765625,1497.7890625,756.8435639880952,769.5703125,662.8359375
21,42.08529411764707,46.95,28.95,1497.8005514705883,1497.81640625,1497.76953125,795.02734375,799.46484375,782.9765625
22,41.68382352941177,46.95,9.0,1497.7557444852941,1497.77734375,1497.72265625,770.7437959558823,771.99609375,769.84375
23,41.58382352941177,47.2,25.725,1497.7054227941176,1497.7265625,1497.671875,819.2440257352941,836.40625,804.07421875
24,42.57105263157895,48.2,35.2,1497.651521381579,1497.66796875,1497.6171875,794.504728618421,799.4765625,789.03515625
25,41.539285714285725,50.9,17.475,1497.5917038690477,1497.61328125,1497.55859375,779.4802827380952,790.7421875,769.8671875
