Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.693421052631585,46.95,7.25,940.9708059210526,980.62890625,648.9609375,1919.035978618421,2475.83203125,1833.7265625
2,32.93571428571428,47.45,0.0,1031.186755952381,1033.30859375,996.6015625,1517.6731770833333,1582.1015625,1483.390625
3,45.19166666666668,48.2,35.975,1068.8861979166666,1076.40625,1043.73828125,1335.6484375,1390.55859375,1322.48828125
4,34.47619047619048,48.425,0.0,1214.5470610119048,1221.55078125,1083.359375,996.4436383928571,1225.546875,942.15625
5,32.405952380952385,48.2,0.0,1210.0838913690477,1210.328125,1207.90234375,968.3028273809524,981.125,928.05859375
6,42.29666666666667,48.2,13.475,1206.07265625,1206.44921875,1203.9609375,934.14296875,940.53125,930.24609375
7,32.2952380952381,48.7,0.0,1218.4776785714287,1218.5078125,1218.4453125,903.4696800595239,904.26953125,901.58203125
8,44.50714285714286,47.7,39.45,1221.8646763392858,1222.03515625,1219.953125,905.9464285714286,928.671875,896.1953125
9,44.18833333333334,47.7,27.725,1230.3171875,1231.16015625,1226.9921875,919.5018229166667,921.22265625,918.1328125
10,44.26833333333333,46.7,35.45,1213.921875,1214.12109375,1211.671875,932.3497395833333,946.34765625,928.67578125
11,31.371590909090916,48.45,0.0,1234.4545454545455,1237.859375,1225.859375,834.2631392045455,863.12109375,801.80078125
