Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,85.62692307692308,97.0,49.0,1003.8766526442307,1075.9765625,739.6015625,2566.983623798077,3094.3046875,2420.21484375
2,85.81666666666666,97.0,9.7,1362.7470703125,1380.75,1296.40234375,1355.0455729166667,1434.265625,1335.0
3,78.45833333333333,94.7,0.3,1382.6715494791667,1382.77734375,1380.71875,1161.9173177083333,1193.1484375,1158.5703125
4,86.60740740740741,95.4,49.0,1385.3421585648148,1396.9765625,1380.7265625,1021.9817708333334,1141.4375,988.20703125
5,53.29761904761907,94.6,0.0,1475.970703125,1503.625,1394.92578125,846.9282924107143,966.6953125,768.7734375
6,88.13333333333331,95.8,31.1,1503.5847800925926,1503.87890625,1501.59375,841.0386284722222,845.9296875,838.55859375
7,90.455,96.6,59.0,1503.5255859375,1503.64453125,1501.58984375,817.7154296875,822.6328125,815.21484375
8,91.04500000000002,95.2,65.6,1503.9033203125,1505.8046875,1501.7734375,826.6578125,836.3125,822.5625
9,59.12631578947368,95.2,0.0,1526.40234375,1527.96484375,1517.91015625,721.7623355263158,765.66015625,640.27734375
10,88.74,95.5,22.9,1527.533203125,1527.65625,1525.6015625,727.175390625,734.6015625,723.890625
11,91.40476190476193,95.7,78.0,1520.6380208333333,1520.7578125,1518.703125,668.1501116071429,672.98828125,667.13671875
12,90.40833333333335,96.2,74.1,1518.4677734375,1518.5703125,1516.50390625,631.0,633.39453125,629.39453125
13,87.51052631578946,94.7,43.2,1527.7997532894738,1528.125,1524.91015625,658.2853618421053,661.6796875,656.5546875
14,91.38260869565218,96.2,84.3,1518.7710597826087,1518.8828125,1516.8203125,690.898777173913,692.453125,688.47265625
15,88.98518518518519,99.2,27.9,1518.7423377403845,1518.84375,1516.7890625,689.6144831730769,696.25,686.546875
16,89.6,95.5,73.4,1481.631610576923,1481.734375,1479.6796875,685.4759615384615,688.4296875,683.15625
17,91.47619047619048,96.2,77.2,1480.624255952381,1480.73828125,1478.6875,667.3296130952381,669.19140625,665.98046875
18,85.43478260869563,95.3,31.2,1482.0482336956522,1482.15625,1480.09375,677.3420516304348,679.30078125,674.171875
